Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
1999-04-30,533.796,554.638,505.435,547.961,24515647
1999-05-31,539.612,573.819,463.711,463.711,20373149
1999-06-30,486.245,557.962,475.403,507.938,27662976
1999-07-31,520.422,540.473,488.757,533.796,28517854
1999-08-31,519.62,530.452,459.585,492.912,32166365
1999-09-30,526.278,583.82,517.949,536.279,35609849
1999-10-31,533.796,600.498,508.759,521.282,23408977
1999-11-30,529.611,531.293,401.994,437.022,36090655
1999-12-31,425.359,483.761,400.322,402.854,30641253
2000-01-31,396.998,411.174,334.451,357.806,29530996
2000-02-29,358.647,362.802,255.206,260.221,53269700
2000-03-31,260.221,345.293,248.538,312.767,71482296
2000-04-30,311.086,346.133,291.925,313.598,40261917
2000-05-31,308.593,387.838,305.25,341.959,42876895
2000-06-30,341.959,414.507,317.802,391.152,60210622
2000-07-31,386.997,390.321,356.124,358.647,31749116
2000-08-31,359.468,384.475,340.277,355.303,30721584
2000-09-30,357.806,362.802,330.276,333.61,21189658
2000-10-31,329.445,376.977,326.943,376.977,28359583
2000-11-30,375.315,433.698,360.309,432.036,23762674
2000-12-31,431.195,446.221,385.316,410.353,35337678
2001-01-31,403.676,410.353,334.451,348.626,27716935
2001-02-28,344.462,417.03,336.123,401.994,34581127
2001-03-31,404.506,454.55,355.303,402.854,51235026
2001-04-30,406.999,533.796,400.322,533.796,56388270
2001-05-31,542.125,542.125,380.311,400.322,67974061
2001-06-30,400.322,409.502,336.123,404.506,79730107
2001-07-31,412.846,436.191,377.827,412.015,61061900
2001-08-31,422.035,509.6,418.701,434.539,85650695
2001-09-30,426.18,461.228,361.98,460.387,47961795
2001-10-31,444.559,464.571,411.174,441.206,40199560
2001-11-30,437.863,437.863,363.642,376.977,49298661
2001-12-31,368.657,369.469,276.058,310.265,64035385
2002-01-31,310.265,316.111,266.067,298.582,38203255
2002-02-28,290.243,306.09,268.57,286.91,35070307
2002-03-31,289.412,338.625,289.412,311.927,48388628
2002-04-30,311.927,315.26,279.392,281.063,41067625
2002-05-31,282.735,338.625,272.724,314.439,59190297
2002-06-30,318.604,321.947,266.898,283.576,49164376
2002-07-31,287.741,306.921,271.053,271.053,43508758
2002-08-31,272.724,276.899,257.728,261.071,32584817
2002-09-30,261.071,264.376,236.866,262.733,39627652
2002-10-31,258.549,259.38,209.346,221.028,39297923
2002-11-30,221.849,227.686,158.461,225.193,67464486
2002-12-31,222.69,232.711,188.493,220.188,48046927
2003-01-31,220.188,248.538,202.679,220.188,38729618
2003-02-28,218.516,248.538,217.695,235.204,32969685
2003-03-31,235.204,243.543,205.181,240.219,38909455
2003-04-30,233.532,281.904,228.546,271.053,60325733
2003-05-31,266.898,301.085,262.733,296.08,50753029
2003-06-30,296.93,323.609,296.93,306.921,44307285
2003-07-31,306.921,339.446,294.408,334.451,56343907
2003-08-31,337.794,353.641,315.26,318.604,49293867
2003-09-30,322.778,400.322,321.106,379.48,73563729
2003-10-31,387.838,430.345,366.135,417.851,62413160
2003-11-30,422.035,422.035,333.61,349.447,47268774
2003-12-31,351.129,401.994,346.133,399.491,36455135
2004-01-31,401.994,431.195,386.147,399.491,49618794
2004-02-29,403.676,432.877,393.675,417.851,49557649
2004-03-31,425.359,512.102,419.513,474.582,77062367
2004-04-30,477.084,482.08,421.175,445.38,94084354
2004-05-31,446.221,457.904,392.834,447.883,60812518
2004-06-30,441.206,492.061,432.036,489.588,55044194
2004-07-31,490.419,492.061,432.036,442.037,43198221
2004-08-31,441.206,463.711,422.035,447.883,41368568
2004-09-30,451.217,468.716,442.037,457.053,46778397
2004-10-31,452.048,479.587,452.048,475.403,44038716
2004-11-30,476.234,538.801,473.761,533.796,92827814
2004-12-31,534.617,538.801,486.245,538.801,58645951
2005-01-31,533.796,564.649,527.089,552.967,52005978
2005-02-28,551.295,555.45,525.427,552.967,44559084
2005-03-31,553.788,602.189,536.279,551.295,80516639
2005-04-30,543.787,560.455,493.762,512.102,60241802
2005-05-31,518.77,533.796,453.729,460.387,80772023
2005-06-30,457.053,509.6,457.053,497.917,72774795
2005-07-31,501.251,528.771,496.246,527.089,53308071
2005-08-31,527.94,582.999,497.077,569.645,89869918
2005-09-30,574.67,678.893,562.146,653.886,78505939
2005-10-31,628.868,711.438,591.338,708.104,113366438
2005-11-30,741.44,776.478,677.231,705.591,107401485
2005-12-31,708.104,736.445,655.557,724.782,100978527
2006-01-31,736.445,805.689,710.607,786.479,97054235
2006-02-28,769.811,795.688,671.395,727.285,85497219
2006-03-31,718.936,817.362,690.585,799.002,90332735
2006-04-30,790.673,808.192,698.093,726.424,93990837
2006-05-31,733.121,758.138,648.049,660.563,120039983
2006-06-30,663.896,685.58,617.186,656.369,132937462
2006-07-31,653.886,658.891,578.003,618.027,81493811
2006-08-31,619.689,718.124,617.186,678.072,106484272
2006-09-30,673.076,714.761,650.532,693.938,83924157
2006-10-31,696.421,703.108,638.058,639.71,65269146
2006-11-30,634.705,644.716,565.48,608.866,95073519
2006-12-31,611.34,646.387,588.004,643.875,99204015
2007-01-31,646.387,668.061,606.344,612.19,127563621
2007-02-28,621.351,710.607,620.52,664.717,136226294
2007-03-31,656.369,660.563,590.487,633.854,133048982
2007-04-30,634.705,683.928,621.351,632.212,104143844
2007-05-31,632.212,667.23,555.45,565.48,144224724
2007-06-30,573.819,593,535.458,560.455,120206648
2007-07-31,557.962,570.485,518.77,527.94,96731710
2007-08-31,527.089,595.512,484.563,498.739,139113449
2007-09-30,502.932,502.932,412.846,443.728,106329594
2007-10-31,444.559,492.912,430.345,482.08,131644971
2007-11-30,485.414,486.245,388.679,467.905,124682467
2007-12-31,476.234,497.917,432.036,468.716,103926825
2008-01-31,468.716,515.417,442.878,503.763,173021940
2008-02-29,501.251,509.6,417.851,422.035,116704417
2008-03-31,405.328,405.328,322.778,348.626,128406501
2008-04-30,345.293,423.697,321.947,419.513,163581137
2008-05-31,412.846,477.896,389.49,448.724,133485419
2008-06-30,461.228,470.398,393.675,401.173,107390693
2008-07-31,400.322,408.681,370.31,389.49,102565973
2008-08-31,383.654,430.345,336.954,423.697,84362980
2008-09-30,412.846,485.414,386.997,436.191,151026567
2008-10-31,438.713,455.381,285.238,392.834,168296737
2008-11-30,396.998,470.398,376.977,453.729,131829609
2008-12-31,449.555,475.403,421.175,442.037,93838557
2009-01-31,456.222,456.222,342.79,358.647,76488047
2009-02-28,358.647,376.977,321.947,344.462,124020620
2009-03-31,335.272,429.543,331.968,398.68,125170445
2009-04-30,400.322,439.544,386.997,403.676,92263096
2009-05-31,404.506,419.513,356.124,361.14,99825099
2009-06-30,361.98,396.998,354.463,394.486,131757671
2009-07-31,392.003,396.998,328.605,352.81,85713046
2009-08-31,351.97,377.827,343.611,349.447,70385219
2009-09-30,350.288,351.97,316.111,327.784,81185681
2009-10-31,323.609,323.609,283.576,287.741,87385634
2009-11-30,284.397,291.084,217.695,240.219,115333981
2009-12-31,236.025,271.893,236.025,263.564,147220986
2010-01-31,267.729,304.409,265.216,266.067,103611493
2010-02-28,269.391,294.408,262.733,286.91,81840322
2010-03-31,291.925,362.802,287.741,346.133,140873551
2010-04-30,350.288,368.657,342.79,351.129,89639712
2010-05-31,344.462,344.462,287.741,310.265,92506500
2010-06-30,307.762,321.947,292.726,296.08,81321165
2010-07-31,290.243,324.45,280.242,307.762,76269839
2010-08-31,311.086,318.604,265.216,266.898,96572242
2010-09-30,271.893,301.085,270.222,276.899,91675597
2010-10-31,281.063,294.408,257.728,273.565,112763349
2010-11-30,271.053,303.607,268.57,290.243,105656971
2010-12-31,291.925,317.802,288.581,311.927,78798487
2011-01-31,316.942,348.626,316.942,326.943,99124883
2011-02-28,326.112,331.127,296.93,305.25,103022795
2011-03-31,305.25,344.462,257.728,308.593,219197265
2011-04-30,314.439,316.111,280.242,284.397,121273743
2011-05-31,284.397,304.409,281.904,286.069,90211643
2011-06-30,289.412,300.254,276.058,291.925,88241702
2011-07-31,292.726,310.265,289.412,296.93,79206149
2011-08-31,299.394,315.26,268.57,312.767,163973211
2011-09-30,312.767,329.445,305.25,322.778,121866046
2011-10-31,317.802,343.611,291.925,301.085,123406742
2011-11-30,299.394,306.921,263.564,265.216,89604943
2011-12-31,271.053,289.412,264.376,285.238,89964637
2012-01-31,287.741,314.439,284.397,306.921,108709583
2012-02-29,306.09,312.767,284.397,306.09,144510071
2012-03-31,306.921,318.604,297.741,301.085,92211539
2012-04-30,303.607,305.25,281.904,282.735,90594113
2012-05-31,281.904,286.069,248.538,253.553,84470895
2012-06-30,255.206,294.408,246.055,291.084,85663878
2012-07-31,293.587,305.25,277.74,297.741,69632252
2012-08-31,295.239,306.921,282.735,283.576,64987391
2012-09-30,284.397,298.582,271.053,296.93,74403011
2012-10-31,296.08,306.09,287.741,297.741,70276106
2012-11-30,292.726,329.445,270.222,324.45,98454654
2012-12-31,330.276,410.353,329.445,403.676,134488965
2013-01-31,411.174,444.559,370.31,391.152,180119941
2013-02-28,394.486,408.681,369.469,397.829,127231504
2013-03-31,400.322,412.846,367.817,375.315,119620351
2013-04-30,386.147,518.77,371.141,499.579,225390019
2013-05-31,497.077,537.951,412.015,412.015,179816589
2013-06-30,408.681,437.863,372.822,429.543,165769286
2013-07-31,436.191,494.593,427.852,437.022,138518744
2013-08-31,437.863,500.42,434.539,467.064,133418257
2013-09-30,470.398,540.473,453.729,488.757,217884369
2013-10-31,490.419,528.771,455.381,522.934,113555877
2013-11-30,523.785,524.616,458.715,461.228,113467153
2013-12-31,460.387,501.251,435.34,499.579,103351313
2014-01-31,496.246,520.422,480.418,509.6,135986495
2014-02-28,508.759,530.452,459.585,519.62,108273143
2014-03-31,512.914,547.121,476.234,485.414,113079874
2014-04-30,493.762,558.813,480.418,549.633,156201385
2014-05-31,549.633,572.147,496.246,568.833,105497497
2014-06-30,569.645,615.534,562.146,603.011,88618188
2014-07-31,600.498,645.537,569.645,633.854,94435653
2014-08-31,625.535,688.923,613.843,662.215,135168787
2014-09-30,660.563,676.4,602.189,626.356,133854700
2014-10-31,625.535,638.058,548.782,633.854,148917545
2014-11-30,649.721,650.532,608.006,617.186,122983498
2014-12-31,621.351,668.902,588.004,653.055,131417158
2015-01-31,649.721,663.896,624.684,626.356,82837879
2015-02-28,621.351,687.251,598.005,681.396,129290163
2015-03-31,674.728,695.59,635.526,650.532,113199769
2015-04-30,643.875,702.268,635.526,669.733,133728795
2015-05-31,670.564,690.585,654.716,679.734,99120089
2015-06-30,676.4,758.989,674.728,744.823,98945042
2015-07-31,749.789,809.023,744.823,796.5,103502391
2015-08-31,790.673,915.778,777.309,875.745,137002033
2015-09-30,879.069,888.258,783.996,849.056,121238973
2015-10-31,852.399,960.826,801.515,887.417,162105189
2015-11-30,876.566,998.337,808.192,948.323,127000093
2015-12-31,956.642,995.864,904.096,933.277,96984707
2016-01-31,919.952,937.461,768.98,899.08,100551435
2016-02-29,916.629,939.945,799.002,858.226,139932951
2016-03-31,851.549,969.967,849.056,929.875,95002258
2016-04-30,926.532,956.691,867.054,905.591,111802596
2016-05-31,880.467,986.86,856.173,977.641,89874658
2016-06-30,970.094,972.626,800.048,908.944,106917543
2016-07-31,915.651,962.576,872.929,945.81,91693720
2016-08-31,936.601,943.308,763.192,800.048,168684522
2016-09-30,804.232,850.298,789.158,842.692,89480146
2016-10-31,847.766,868.051,808.896,856.222,79792009
2016-11-30,856.222,925.535,791.993,919.6,94631340
2016-12-31,932.309,969.468,904.399,944.129,74154752
2017-01-31,950.874,966.096,890.888,909.482,68651782
2017-02-28,902.717,921.301,879.9,882.422,58928678
2017-03-31,884.964,916.228,861.296,895.805,92275034
2017-04-30,912.171,932.808,871.707,930.237,71104681
2017-05-31,929.367,1079.96,926.805,1053.28,81101682
2017-06-30,1061.87,1178.05,1044.68,1136.77,80028734
2017-07-31,1142.78,1172.03,1114.4,1142.78,54469666
2017-08-31,1127.29,1200.44,1078.25,1116.1,70398143
2017-09-30,1118.69,1198.09,1093.73,1172.87,57779048
2017-10-31,1171.99,1289.39,1162.45,1286.77,57146947
2017-11-30,1298.94,1398.92,1235.48,1262.42,70464507
2017-12-31,1279.81,1294.58,1163.3,1185.91,95681333
2018-01-31,1204.17,1239.83,1140.7,1140.7,63811128
2018-02-28,1143.31,1166.79,992.892,1055.51,67874098
2018-03-31,1044.2,1056.36,965.079,1024.27,61159966
2018-04-30,1022.5,1111.39,999.618,1110.5,54781935
2018-05-31,1106.1,1114.03,952.986,967.073,70493567
2018-06-30,983.79,1045.38,982.93,1014.59,69133619
2018-07-31,1007.56,1048.91,939.798,1025.15,66040408
2018-08-31,1030.42,1035.72,886.107,916.042,68032667
2018-09-30,916.042,1007.62,880.848,958.627,70224673
2018-10-31,958.627,984.465,848.157,888.248,75112244
2018-11-30,893.586,1029.01,886.469,1008.51,73439808
2018-12-31,1021.88,1022.78,827.666,885.57,63012613
2019-01-31,873.115,938.146,854.394,920.314,52590912
2019-02-28,920.314,974.669,877.553,966.643,48621541
2019-03-31,970.211,1018.52,963.094,1004.99,52577586
2019-04-30,1021.21,1036.55,958.979,982.422,38781368
2019-05-31,987.848,988.737,876.879,900.322,63674279
2019-06-30,891.299,983.331,891.299,957.16,48634206
2019-07-31,974.308,999.569,925.593,934.617,41465556
2019-08-31,925.593,941.822,821.849,883.194,53014576
2019-09-30,882.285,1004.99,871.463,985.11,54397884
2019-10-31,992.433,1036.38,919.19,1025.4,50165018
2019-11-30,1007.08,1092.23,1007.08,1062.01,55628209
2019-12-31,1070.25,1174.62,1065.68,1114.19,53611552
2020-01-31,1103.2,1144.41,1088.56,1110.53,39342278
2020-02-29,1087.64,1169.13,990.595,997.018,46642675
2020-03-31,973.203,1018.98,706.784,861.696,90406126
2020-04-30,856.114,923.11,805.855,885.883,61215807
2020-05-31,885.883,968.706,838.42,927.754,52609933
2020-06-30,924.968,1050.59,905.425,937.999,66368455
2020-07-31,938.918,979.87,871.932,872.851,50815407
2020-08-31,885.883,967.767,873.78,964.981,48272074
2020-09-30,957.532,966.848,887.75,888.679,48673123
2020-10-31,876.566,910.079,793.762,809.58,45774299
2020-11-30,817.958,925.896,806.794,856.114,73595579
2020-12-31,859.829,893.332,800.263,828.194,53612775
2021-01-31,834.695,884.015,811.437,815.162,43681022
2021-02-28,820.744,896.128,820.744,849.594,56374910
2021-03-31,859.829,1002.21,859.829,959.018,71838334
2021-04-30,995.864,1011.92,927.832,942.007,50083758
2021-05-31,938.234,998.699,867.367,871.14,56024668
2021-06-30,878.707,901.378,821.057,834.294,65718700
2021-07-31,848.469,890.037,823.892,841.851,56108809
2021-08-31,855.078,894.759,833.356,856.026,50845260
2021-09-30,860.748,924.997,858.861,892.794,57277722
2021-10-31,878.375,943.728,873.574,920.666,52561596
2021-11-30,946.612,958.138,801.495,803.421,64602184
2021-12-31,805.337,866.849,802.453,855.313,47267141
2022-01-31,869.723,903.362,852.429,889.91,38038658
2022-02-28,878.375,945.644,870.691,923.54,40454311
2022-03-31,931.234,939.886,830.325,879.851,60789225
2022-04-30,871.052,896.47,842.701,875.94,43263372
2022-05-31,870.075,919.933,852.478,892.56,63513535
2022-06-30,895.493,966.858,893.537,962.948,51572190
2022-07-31,960.993,974.679,915.045,954.149,45794132
2022-08-31,965.881,969.791,903.313,944.373,45980298
2022-09-30,935.575,971.746,910.157,928,52456319
2022-10-31,926,968,911,955,44127700
2022-11-30,958,1048,938,1024,60235900
2022-12-31,1019,1026,982,998,40719300
2023-01-31,999,1010,935,1006,37694800
2023-02-28,1016,1019,949,1007,53551500
2023-03-31,1011,1067,980,1013,50114400
2023-04-30,1020,1134,995,1132,49011100
2023-05-31,1135,1182,1053,1124,64929700
2023-06-30,1129,1259,1126,1244,49703500
2023-07-31,1247.5,1320.5,1209,1314.5,41825100
2023-08-31,1320.5,1343.5,1190.5,1319,52877300
2023-09-30,1327.5,1430,1306.5,1316.5,44195300
2023-10-31,1312.5,1348,1219.5,1288,46479100
2023-11-30,1308,1390.5,1228,1247.5,55348500
2023-12-31,1258,1268,1170,1220,45266500
2024-01-31,1250,1383,1242.5,1369.5,49859800
2024-02-29,1368.5,1468,1349.5,1449.5,49971200
2024-03-31,1459.5,1950,1453.5,1862.5,97104800
2024-04-30,1853,1853.5,1655.5,1762,60551900
2024-05-31,1722,1958,1668,1829.5,69553400
2024-06-30,1859.5,1941,1750.5,1912,54806100
2024-07-31,1924,2063.5,1907,1985.5,52663700
2024-08-31,1950,1960.5,1585.5,1864,64856400
2024-09-30,1868,1914.5,1773.5,1813,56887100
2024-10-31,1818,1916,1785,1890.5,61300300
2024-11-30,1877.5,2147.5,1860,2135,61082300
2024-12-31,2113,2169.5,2025,2093,40779300
2025-01-31,2115.5,2145.5,1954,2090.5,36345400
2025-02-28,2068.5,2204,1977,2001.5,75578300
2025-03-31,2042.5,2102,1907,1984,61098600
2025-04-30,2006,2223.5,1742.5,2216.5,67271500
2025-05-31,2227.5,2340,2094,2180.5,62743000
2025-06-30,2179,2258,2134,2185.5,43079400
2025-07-31,2190,2235,2117,2228.5,45051000
2025-08-31,2230,2461,2228.5,2396.5,60700600
2025-09-30,2390,2532,2377.5,2429,45913400
2025-10-31,2416,2645.5,2300,2612,61392700
2025-11-30,2591,3218,2591,3184,78413500
2025-12-31,3164,3333,3082,3269,48524500
2026-01-31,3323,3667,3247,3487,52548500
2026-02-28,3578,4363,3527,4290,28083300
