Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2005-03-31,361.681,361.681,311.45,327.772,7683325
2005-04-30,326.511,346.614,283.818,301.406,17452116
2005-05-31,301.406,335.315,234.843,276.28,28283878
2005-06-30,270.001,295.119,257.452,264.974,30769925
2005-07-31,263.732,280.053,257.452,267.495,14300439
2005-08-31,267.495,326.511,259.955,297.627,147877785
2005-09-30,298.889,310.19,281.302,298.889,29053924
2005-10-31,296.383,298.889,264.974,277.539,16172481
2005-11-30,278.795,303.908,275.032,282.56,21855561
2005-12-31,285.078,354.141,281.302,316.469,77503828
2006-01-31,320.23,346.614,276.28,307.683,29831925
2006-02-28,305.169,316.469,232.331,262.477,19273961
2006-03-31,254.932,285.078,244.89,276.28,15220151
2006-04-30,276.28,295.119,258.697,261.213,12304959
2006-05-31,259.955,268.755,214.743,215.999,8388041
2006-06-30,218.522,226.043,156.983,193.398,99182626
2006-07-31,194.653,213.495,158.241,174.565,28364383
2006-08-31,175.811,241.125,174.565,215.999,72413961
2006-09-30,215.999,224.797,188.369,197.174,21683521
2006-10-31,198.42,207.217,175.811,190.89,13708019
2006-11-30,190.89,197.174,156.983,178.333,10014809
2006-12-31,177.073,188.369,168.285,170.791,13192781
2007-01-31,170.791,185.87,164.509,173.305,20928672
2007-02-28,173.305,242.371,167.025,221.024,128033604
2007-03-31,222.281,234.843,197.174,219.764,53428150
2007-04-30,218.522,218.522,194.653,199.676,17085789
2007-05-31,198.42,214.743,183.35,195.912,16107984
2007-06-30,198.42,270.001,195.912,239.866,319555783
2007-07-31,244.89,254.932,200.934,208.478,59278481
2007-08-31,205.957,207.217,163.263,188.369,22735390
2007-09-30,185.87,234.843,185.87,232.331,29311179
2007-10-31,236.102,282.56,224.797,271.261,71077815
2007-11-30,273.776,355.4,251.165,351.637,175201454
2007-12-31,351.637,383.028,295.119,316.469,257767277
2008-01-31,316.469,324.005,203.442,308.928,151250045
2008-02-29,312.706,386.789,290.101,337.818,78944270
2008-03-31,326.511,332.791,234.843,271.261,41792884
2008-04-30,270.001,371.721,249.907,334.053,159438176
2008-05-31,334.053,517.405,318.984,508.621,267153961
2008-06-30,506.103,516.145,379.261,394.33,161068202
2008-07-31,395.589,404.376,320.23,369.221,115132182
2008-08-31,370.465,409.396,280.053,405.633,136506074
2008-09-30,400.614,415.681,257.452,270.001,91571727
2008-10-31,276.28,280.053,138.139,187.112,129384088
2008-11-30,193.398,236.102,144.418,175.811,69504343
2008-12-31,175.811,188.369,150.701,158.241,48621860
2009-01-31,165.767,184.611,140.658,141.905,36485657
2009-02-28,140.658,144.418,108,116.792,21685902
2009-03-31,115.537,143.162,86.6548,118.051,69540960
2009-04-30,123.072,155.723,119.306,135.636,52248099
2009-05-31,138.139,173.305,135.636,167.025,71569122
2009-06-30,170.791,200.934,165.767,173.305,78307260
2009-07-31,170.791,173.305,136.879,159.486,25503294
2009-08-31,162.006,198.42,160.745,185.87,50613381
2009-09-30,184.611,189.632,163.263,164.509,17366924
2009-10-31,163.263,214.743,155.723,199.676,54355065
2009-11-30,190.89,227.302,187.112,197.174,69767943
2009-12-31,164.509,190.89,160.745,184.611,119887561
2010-01-31,185.87,204.699,182.094,187.112,64780025
2010-02-28,189.632,213.495,182.094,213.495,76303794
2010-03-31,214.743,241.125,207.217,234.843,92371218
2010-04-30,234.843,285.078,232.331,238.608,113886018
2010-05-31,232.331,241.125,185.87,207.217,87748021
2010-06-30,207.217,212.24,177.073,182.094,57488380
2010-07-31,178.333,190.89,163.263,172.048,33615042
2010-08-31,172.048,183.35,148.184,153.208,32987573
2010-09-30,154.466,170.791,151.959,162.006,27822886
2010-10-31,163.263,195.912,154.466,184.611,73348795
2010-11-30,182.094,194.653,174.565,185.87,54151211
2010-12-31,187.112,221.024,185.87,215.999,64266377
