Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2013-01-31,142.045,219.521,142.045,208.886,562199540
2013-02-28,210.411,299.655,210.026,268.135,654706296
2013-03-31,267.378,342.395,260.16,327.06,388785485
2013-04-30,325.14,469.688,310.572,458.574,551519463
2013-05-31,452.823,455.885,363.867,363.867,276740364
2013-06-30,358.884,394.541,343.546,384.189,245122355
2013-07-31,391.086,451.285,342.009,352.746,193158547
2013-08-31,350.449,398.375,289.484,297.919,223952382
2013-09-30,298.681,449.916,298.681,419.606,217241405
2013-10-31,421.149,459.969,380.027,437.757,217069861
2013-11-30,435.628,576.984,425.397,528.122,276720967
2013-12-31,528.122,595.712,522.715,577.173,219552007
2014-01-31,579.304,583.157,479.465,486.996,203088990
2014-02-28,473.093,507.079,437.561,466.148,166997280
2014-03-31,458.216,501.279,425.974,491.69,258965303
2014-04-30,491.69,504.769,385.455,394.057,158115487
2014-05-31,393.66,487.183,392.488,475.077,163700121
2014-06-30,482.317,511.206,453.995,487.183,154741644
2014-07-31,492.464,509.065,453.223,465.898,126069160
2014-08-31,457.901,494.033,431.149,481.922,105767772
2014-09-30,480.944,526.827,478.404,511.703,109242245
2014-10-31,513.481,541.394,428.953,528.037,180622862
2014-11-30,585.825,620.23,556.339,598.595,174444391
2014-12-31,601.552,605.479,525.673,557.514,123458847
2015-01-31,551.43,565.379,507.581,544.739,94625581
2015-02-28,528.037,668.385,519.967,662.491,109975673
2015-03-31,663.472,735.229,631.023,691.504,122603378
2015-04-30,683.564,768.887,664.721,692.495,114496247
2015-05-31,692.495,765.915,677.62,751.025,82646621
2015-06-30,741.108,812.532,731.191,788.745,103820570
2015-07-31,793.689,869.09,742.099,857.187,106348009
2015-08-31,857.187,888.928,665.707,750.039,108801850
2015-09-30,740.112,740.112,648.507,697.926,124246861
2015-10-31,708.376,797.582,695.522,789.139,82347691
2015-11-30,755.794,807.22,741.327,775.478,62897089
2015-12-31,774.278,809.634,733.287,767.448,81300162
2016-01-31,763.426,764.222,607.929,677.441,91806825
2016-02-29,716.814,737.708,589.843,703.557,111035912
2016-03-31,692.301,748.556,674.22,704.055,94985310
2016-04-30,694.247,744.478,644.43,684.45,81197791
2016-05-31,653.002,681.189,600.725,616.651,74721255
2016-06-30,613.39,615.038,441.863,476.988,148684873
2016-07-31,479.849,602.761,450.442,600.332,124650995
2016-08-31,591.749,665.254,563.975,659.947,82610924
2016-09-30,653.824,691.395,623.197,647.571,76431028
2016-10-31,655.427,681.085,631.854,646.735,89994638
2016-11-30,639.71,717.909,581.365,700.943,91249890
2016-12-31,715.843,748.541,679.437,691.016,84008632
2017-01-31,699.275,717.909,640.955,697.224,92178144
2017-02-28,690.608,693.506,641.771,642.608,76393052
2017-03-31,644.664,689.364,642.608,666.478,96417284
2017-04-30,671.118,686.252,646.73,656.397,74012719
2017-05-31,656.397,764.884,648.412,752.692,84654859
2017-06-30,755.216,868.323,755.216,855.718,86323834
2017-07-31,853.612,869.593,817.878,832.992,65775332
2017-08-31,825.858,836.368,778.764,787.595,54273986
2017-09-30,791.379,848.455,751.433,847.599,60448797
2017-10-31,851.009,911.037,843.337,864.634,74884395
2017-11-30,872.714,914.875,819.088,877.837,74857148
2017-12-31,890.183,893.583,828.034,834.834,54932710
2018-01-31,851.437,917.001,833.132,834.834,69507124
2018-02-28,846.324,888.047,753.952,790.144,75424671
2018-03-31,789.706,855.863,765.024,853.259,85769355
2018-04-30,858.466,895.714,832.903,879.251,52878990
2018-05-31,880.983,933.394,857.59,896.137,59293730
2018-06-30,891.378,951.58,882.715,891.811,50163165
2018-07-31,889.207,902.634,843.297,859.746,47252033
2018-08-31,861.055,864.092,796.093,848.062,54815830
2018-09-30,841.998,891.811,792.623,869.025,61592595
2018-10-31,864.629,890.531,804.502,889.207,72186475
2018-11-30,882.626,951.53,873.406,897.551,67625080
2018-12-31,904.137,926.081,747.002,780.8,51651082
2019-01-31,771.152,890.969,763.685,838.732,57636731
2019-02-28,842.252,890.093,809.774,862.439,48661567
2019-03-31,864.201,915.283,815.474,877.478,62175769
2019-04-30,893.941,897.491,779.202,804.093,59597424
2019-05-31,800.544,816.111,744.503,748.949,52630717
2019-06-30,741.835,799.653,736.06,761.4,38153165
2019-07-31,777.415,789.422,711.582,712.921,43748750
2019-08-31,710.258,748.053,679.128,748.053,58144448
2019-09-30,746.724,816.111,743.612,766.831,60710246
2019-10-31,774.955,841.301,754.191,811.974,59929874
2019-11-30,806.548,869.289,805.203,839.952,43445549
2019-12-31,848.978,901.334,839.494,871.086,35498624
2020-01-31,844.915,917.588,844.467,895.465,36929030
