Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
1999-04-30,1263.69,1392.65,1241.73,1297.96,25105045
1999-05-31,1339.15,1339.15,1234.19,1235.56,18360525
1999-06-30,1235.56,1372.09,1234.87,1327.48,32183345
1999-07-31,1317.17,1344.63,1265.73,1341.22,25061288
1999-08-31,1358.36,1461.25,1228.01,1228.01,34607420
1999-09-30,1251.34,1365.21,1251.34,1357.67,35312944
1999-10-31,1365.21,1454.4,1286.31,1304.16,31527439
1999-11-30,1310.34,1370.01,1207.43,1217.72,30337987
1999-12-31,1212.23,1278.78,1118.25,1118.25,30407963
2000-01-31,1118.25,1317.17,1088.06,1286.31,43169653
2000-02-29,1245.14,1300.05,1118.25,1128.54,38497874
2000-03-31,1169.69,1241.73,1106.58,1142.93,37371130
2000-04-30,1163.51,1270.54,1159.4,1257.53,33584151
2000-05-31,1263.69,1351.49,1238.3,1260.25,30184907
2000-06-30,1260.25,1303.48,1239.66,1282.2,24463684
2000-07-31,1265.73,1302.79,1212.23,1289.76,23233425
2000-08-31,1289.06,1327.48,1146.37,1151.86,33662855
2000-09-30,1149.1,1192.34,1101.08,1101.08,25106488
2000-10-31,1109.33,1200.57,1101.08,1173.11,26997076
2000-11-30,1155.98,1187.51,1063.37,1107.26,22450667
2000-12-31,1086.69,1190.27,1053.07,1166.96,31976375
2001-01-31,1187.51,1187.51,1059.94,1094.22,31762114
2001-02-28,1105.21,1111.39,992.706,1005.74,27024755
2001-03-31,1001.61,1092.86,902.146,1029.04,46440588
2001-04-30,1049.64,1152.53,996.136,1151.86,35149683
2001-05-31,1162.84,1186.87,1106.58,1111.39,33423829
2001-06-30,1131.28,1131.28,974.163,1044.16,27206955
2001-07-31,1026.3,1031.12,938.488,977.608,34076853
2001-08-31,987.886,1011.92,860.983,870.578,33378646
2001-09-30,884.296,884.296,747.807,821.185,36890093
2001-10-31,793.755,968.69,786.881,894.604,59810117
2001-11-30,886.364,905.565,821.185,904.892,35939708
2001-12-31,891.857,944.674,828.737,898.696,38978893
2002-01-31,926.152,926.152,791.682,828.054,37916280
2002-02-28,823.254,902.146,799.238,882.94,39990528
2002-03-31,891.857,1076.39,876.066,974.851,57862700
2002-04-30,1029.75,1110.01,1008.48,1110.01,55371586
2002-05-31,1106.58,1208.81,1055.12,1180.68,67787812
2002-06-30,1166.96,1179.98,985.154,1091.49,56934167
2002-07-31,1091.49,1138.84,906.941,931.65,57235900
2002-08-31,932.327,985.827,887.047,935.074,39741252
2002-09-30,913.81,952.221,841.772,904.892,36079630
2002-10-31,904.892,906.253,771.793,858.904,51728940
2002-11-30,886.364,1007.79,869.895,997.501,58926785
2002-12-31,996.813,996.813,860.983,900.775,45726350
