Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
1999-04-30,1164.15,1237.79,1105.1,1109.63,24196861
1999-05-31,1163.25,1163.25,984.232,1064.18,27919374
1999-06-30,1046.02,1131.44,1004.21,1073.29,34412579
1999-07-31,1091.48,1160.53,992.408,1081.46,32482550
1999-08-31,1072.37,1198.7,1004.21,1028.76,33280307
1999-09-30,1031.48,1085.1,911.528,982.41,27074299
1999-10-31,996.951,1040.56,923.337,949.686,25295015
1999-11-30,931.523,1095.08,812.476,999.673,62971273
1999-12-31,1017.86,1072.37,873.35,906.074,34750387
2000-01-31,908.787,999.673,854.266,966.039,36198467
2000-02-29,984.232,1017.86,872.44,874.271,38907556
2000-03-31,882.457,1054.21,845.19,1011.49,46034572
2000-04-30,1026.01,1167.8,985.132,1104.17,51931389
2000-05-31,1136.01,1181.46,1036.92,1151.42,33239600
2000-06-30,1149.63,1181.46,1043.29,1134.17,31334870
2000-07-31,1145.09,1215.98,986.033,989.676,36141241
2000-08-31,1007.86,1063.3,950.617,954.22,39561147
2000-09-30,967.88,1070.57,851.544,1023.31,81998662
2000-10-31,1032.39,1089.63,972.423,1054.21,60080630
2000-11-30,1063.3,1159.63,1038.74,1131.44,65266615
2000-12-31,1139.63,1199.6,1067.85,1108.72,60686928
2001-01-31,1109.63,1110.55,959.664,976.046,42121683
2001-02-28,976.046,1061.46,940.59,1049.65,42818223
2001-03-31,1045.11,1107.83,965.138,1054.21,73487398
2001-04-30,1063.3,1195.06,1057.83,1135.09,71414318
2001-05-31,1144.18,1165.98,1019.67,1038.74,56297605
2001-06-30,1047.83,1086.03,976.046,1042.38,63556661
2001-07-31,1045.11,1095.99,981.49,1064.18,68401538
2001-08-31,1072.37,1308.66,1067.85,1216.88,150176833
2001-09-30,1202.34,1245.05,1004.21,1074.2,75830054
2001-10-31,1106.91,1155.08,1047.83,1087.82,57994354
2001-11-30,1088.76,1098.73,914.26,956.051,84619714
2001-12-31,955.15,956.051,799.756,871.549,78040679
2002-01-31,872.44,890.643,735.219,745.197,65486695
2002-02-28,742.504,878.804,719.768,850.634,75238062
2002-03-31,867.926,968.761,819.731,846.981,86738995
2002-04-30,856.088,904.243,825.185,845.19,61743272
2002-05-31,851.544,1046.94,837.014,999.673,105131488
2002-06-30,1012.39,1045.11,838.805,890.643,69212500
2002-07-31,899.72,986.974,829.719,867.926,96593813
2002-08-31,859.72,906.074,785.206,798.846,80783858
2002-09-30,798.846,914.26,737.04,884.258,112104452
2002-10-31,872.44,895.166,815.198,832.46,92896604
2002-11-30,826.997,870.619,741.574,831.57,70705691
2002-12-31,828.818,831.57,752.482,821.543,61875311
2003-01-31,830.629,855.187,758.856,774.298,75699114
2003-02-28,768.834,826.997,738.832,744.306,59792347
2003-03-31,746.137,750.651,647.965,663.426,91194360
2003-04-30,657.963,684.322,597.078,634.335,91603690
2003-05-31,630.703,709.77,626.159,664.317,85627633
2003-06-30,667.039,780.672,649.787,738.832,72729249
2003-07-31,745.197,887.901,744.306,799.756,101510206
2003-08-31,808.823,992.408,772.467,950.617,93275118
2003-09-30,947.865,1038.74,917.883,958.763,83032991
2003-10-31,966.949,1136.01,935.146,957.862,134518741
2003-11-30,994.219,999.673,836.083,888.812,69288423
2003-12-31,877.904,932.414,848.832,923.337,69139880
2004-01-31,942.421,1128.73,936.066,1057.83,113598739
2004-02-29,1057.83,1172.35,1009.67,1155.99,83831863
2004-03-31,1164.15,1307.76,1164.15,1282.32,165235215
2004-04-30,1308.66,1384.1,1169.63,1185.97,127791158
2004-05-31,1213.24,1246.86,1063.3,1208.7,96551998
2004-06-30,1192.33,1275.04,1151.42,1230.5,96247195
2004-07-31,1247.77,1251.42,1099.66,1151.42,67203246
2004-08-31,1136.01,1172.35,1049.65,1118.75,93277335
2004-09-30,1126,1169.63,1037.84,1045.11,76001708
2004-10-31,1053.28,1142.35,1001.49,1016.94,97614941
2004-11-30,1010.58,1140.54,1002.4,1058.75,92696339
2004-12-31,1053.28,1094.19,1004.21,1090.55,91766534
2005-01-31,1091.48,1205.08,1070.57,1189.59,101901942
2005-02-28,1201.43,1211.41,1127.82,1155.99,71707012
2005-03-31,1138.72,1271.4,1117.81,1132.34,142116720
2005-04-30,1133.28,1158.72,1026.92,1027.84,109738688
2005-05-31,1044.22,1100.54,1027.84,1065.13,80707943
2005-06-30,1057.83,1116.89,1018.77,1109.63,99401911
2005-07-31,1111.45,1140.54,1092.37,1136.01,68473067
2005-08-31,1132.34,1268.67,1105.99,1199.6,147297196
2005-09-30,1222.33,1459.52,1219.59,1415.9,141627062
2005-10-31,1415.9,1563.11,1320.48,1556.76,150361692
2005-11-30,1584.02,1724.88,1527.68,1596.75,153992877
2005-12-31,1604.94,2335.61,1602.2,2226.55,185841634
2006-01-31,2271.98,2531,1903.92,2476.47,165477319
2006-02-28,2417.38,2580.96,2022.07,2240.18,215906719
2006-03-31,2194.74,2553.7,2112.95,2535.55,204698475
2006-04-30,2544.63,2580.96,2162.94,2262.91,158151130
2006-05-31,2267.44,2358.34,1940.27,1994.8,163229277
2006-06-30,2067.51,2217.48,1831.23,2208.38,196955255
2006-07-31,2231.1,2244.73,1958.44,2158.37,115920500
2006-08-31,2149.31,2344.69,2099.34,2299.25,143606603
2006-09-30,2281.09,2471.93,2149.31,2344.69,139682716
2006-10-31,2381.05,2721.85,2344.69,2544.63,169657576
2006-11-30,2535.55,2612.78,2344.69,2599.17,157922258
2006-12-31,2626.42,2862.69,2612.78,2799.09,130469422
2007-01-31,2844.55,3180.8,2744.56,3135.34,125050175
2007-02-28,3180.8,3671.54,3135.34,3353.45,176992562
2007-03-31,3362.54,3544.3,3180.8,3517.04,190228758
2007-04-30,3507.94,3544.3,3144.43,3398.89,147182757
2007-05-31,3389.82,3698.79,3253.51,3398.89,134234854
2007-06-30,3426.16,3544.3,2962.69,3044.46,155624709
2007-07-31,2999.02,3144.43,2658.23,2780.91,157340160
2007-08-31,2826.35,3162.61,2521.91,2817.26,213820440
2007-09-30,2799.09,3126.25,2390.13,2989.92,186451228
2007-10-31,2944.5,3317.1,2744.56,3108.09,164616841
2007-11-30,3117.17,3153.54,2426.48,2699.12,195783367
2007-12-31,2735.49,2762.74,2262.91,2449.2,176034158
2008-01-31,2349.23,2612.78,2012.99,2562.8,307811916
2008-02-29,2558.27,2635.51,2185.64,2371.94,255033247
2008-03-31,2285.63,2326.53,1972.1,2199.28,303900137
2008-04-30,2203.83,2871.81,2199.28,2744.56,244704185
2008-05-31,2676.41,2780.91,2381.05,2580.96,185917561
2008-06-30,2553.7,2621.87,2162.94,2208.38,186023202
2008-07-31,2172.02,2440.11,2067.51,2390.13,212316252
2008-08-31,2353.77,2376.49,2108.41,2212.91,148115877
2008-09-30,2176.57,2253.81,1780.34,1826.66,211288516
2008-10-31,1881.22,1899.36,1279.6,1551.3,305897281
2008-11-30,1590.38,1840.31,897.879,1290.5,200971562
2008-12-31,1241.41,1393.18,1048.75,1315.02,200086865
2009-01-31,1396.81,1421.35,1036.92,1100.54,154584870
2009-02-28,1076.03,1195.06,876.072,915.161,175000904
2009-03-31,887.901,1171.44,784.285,1001.49,207031227
2009-04-30,1019.67,1249.59,1017.86,1165.98,194020600
2009-05-31,1202.34,1421.35,1184.17,1421.35,173963270
2009-06-30,1390.47,1579.49,1355.01,1464.08,212020252
2009-07-31,1450.42,1494.99,1255.96,1433.17,169023768
2009-08-31,1417.7,1479.51,1337.73,1402.27,146270568
2009-09-30,1409.53,1552.23,1250.52,1283.21,181529335
2009-10-31,1275.96,1368.65,1200.5,1275.96,150596078
2009-11-30,1249.59,1264.14,1126,1222.33,144154578
2009-12-31,1208.7,1422.26,1199.6,1343.19,159831383
2010-01-31,1341.38,1444.06,1330.48,1334.13,100940223
2010-02-28,1334.13,1334.13,1229.59,1267.76,100712453
2010-03-31,1264.14,1410.43,1240.51,1390.47,132785685
2010-04-30,1391.36,1565.85,1376.81,1548.58,152390752
2010-05-31,1488.58,1493.14,1237.79,1264.14,157747296
2010-06-30,1265.05,1279.6,1116.89,1133.28,129858736
2010-07-31,1124.18,1192.33,1047.83,1106.91,124794881
2010-08-31,1090.55,1226.88,1086.03,1147.81,158076314
2010-09-30,1150.54,1270.5,1142.35,1234.15,151006509
2010-10-31,1245.95,1400.47,1231.43,1281.4,168424075
2010-11-30,1269.58,1385.02,1261.41,1283.21,127763641
2010-12-31,1282.32,1402.27,1268.67,1368.65,119974209
2011-01-31,1391.36,1519.51,1357.74,1408.63,150834850
2011-02-28,1430.44,1570.4,1400.47,1515.87,137268541
2011-03-31,1526.79,1551.3,1007.86,1278.67,246550578
2011-04-30,1313.2,1326.85,1210.53,1279.6,136763469
2011-05-31,1295.96,1359.56,1247.77,1315.02,95910486
2011-06-30,1310.49,1311.38,1174.15,1277.77,108473269
2011-07-31,1284.13,1372.29,1254.15,1257.76,91758838
2011-08-31,1271.4,1298.67,1054.21,1139.63,121596138
2011-09-30,1152.36,1179.61,1059.66,1152.36,96897508
2011-10-31,1131.44,1297.76,1110.55,1225.96,82176927
2011-11-30,1227.78,1260.5,1107.83,1146.91,65834403
2011-12-31,1187.79,1213.24,1021.47,1045.11,90389989
2012-01-31,1069.64,1167.8,1026.92,1105.99,81167891
2012-02-29,1106.91,1360.46,1105.99,1335.93,127095733
2012-03-31,1340.45,1432.26,1276.88,1341.38,137325757
2012-04-30,1365.92,1378.66,1212.34,1294.11,111229665
2012-05-31,1273.22,1273.22,1074.2,1107.83,132002225
2012-06-30,1090.55,1296.85,1066.91,1288.68,105806009
2012-07-31,1299.57,1313.2,1213.24,1286.86,94166423
