Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
1999-04-11,237.114,294.192,234.764,291.535,88993730
1999-04-18,289.773,299.786,273.597,276.54,60780606
1999-04-25,277.125,277.718,253.005,258.298,36544514
1999-05-02,259.476,268.004,255.356,257.416,27754242
1999-05-09,266.242,278.012,264.769,269.187,23260547
1999-05-16,275.07,276.54,251.531,251.531,34603576
1999-05-23,251.531,251.531,235.941,240.646,32023604
1999-05-30,239.765,240.35,221.527,227.405,30830483
1999-06-06,233.294,237.41,218.285,221.235,41289753
1999-06-13,221.527,257.416,220.349,254.474,99140279
1999-06-20,254.474,255.648,240.35,248.593,34246664
1999-06-27,251.531,253.005,245.058,245.946,28525864
1999-07-04,247.121,257.416,246.239,248.293,29987492
1999-07-11,251.237,251.237,235.649,241.238,34923092
1999-07-18,243.589,253.594,243.589,245.946,42540644
1999-07-25,248.89,257.709,241.53,241.53,31010639
1999-08-01,238.584,240.061,219.469,240.061,43811947
1999-08-08,237.114,249.177,229.759,236.226,28753597
1999-08-15,235.059,239.765,222.7,224.177,26588321
1999-08-22,227.116,238.873,224.177,237.703,33478435
1999-08-29,253.594,253.594,231.235,231.235,48227467
1999-09-05,234.175,242.411,226.824,234.468,31897829
1999-09-12,237.41,238.292,226.523,228.29,32349926
1999-09-19,229.463,229.759,221.235,222.409,17821855
1999-09-26,229.463,231.52,211.814,214.757,26312988
1999-10-03,217.996,241.53,211.814,240.35,29049333
1999-10-10,236.821,236.821,219.174,221.824,26204221
1999-10-17,223.584,229.463,218.285,220.349,27026818
1999-10-24,221.235,227.993,217.704,223.584,29453833
1999-10-31,220.638,229.463,212.699,226.824,35178047
1999-11-07,226.523,232.995,215.341,228.29,27917400
1999-11-14,231.235,231.821,215.341,220.058,37618653
1999-11-21,228.882,244.176,226.523,237.114,69237757
1999-11-28,240.061,242.996,228.882,230.356,37115563
1999-12-05,233.294,239.467,222.115,226.824,58584719
1999-12-12,230.944,242.115,228.29,240.35,86257387
1999-12-19,240.938,242.713,225.646,226.523,40742482
1999-12-26,223.584,223.584,207.109,207.405,38539824
2000-01-02,210.346,215.638,206.52,210.346,9514288
2000-01-09,215.341,235.649,211.814,220.349,71127691
2000-01-16,229.463,229.463,219.174,224.758,64346333
2000-01-23,225.646,235.059,220.94,227.405,60450874
2000-01-30,228.882,228.882,217.704,223.877,34644367
2000-02-06,226.824,230.944,215.341,218.581,35487359
2000-02-13,215.638,225.351,215.341,217.704,26938432
2000-02-20,217.704,217.704,203.578,209.17,39457587
2000-02-27,209.17,213.575,205.343,207.694,34936697
2000-03-05,207.405,227.405,197.104,221.235,83157366
2000-03-12,227.116,236.821,226.523,231.235,93599616
2000-03-19,233.591,235.348,225.059,234.175,42057970
2000-03-26,232.995,232.995,219.764,227.993,35388791
2000-04-02,233.883,245.647,228.586,244.176,43529810
2000-04-09,243.884,250.058,240.938,243.589,47350481
2000-04-16,241.829,248.293,231.52,247.121,39994662
2000-04-23,235.348,245.355,222.115,223.584,43890121
2000-04-30,232.414,245.647,232.414,235.649,32516487
2000-05-07,238.584,248.593,238.292,247.701,19337886
2000-05-14,250.058,254.474,230.356,235.348,49726508
2000-05-21,235.348,244.176,229.759,240.061,36007431
2000-05-28,238.292,238.292,223.584,232.109,41884597
2000-06-04,232.109,232.709,215.054,222.7,36765439
2000-06-11,223.877,232.414,219.764,222.115,61144309
2000-06-18,223.289,227.993,210.346,213.295,39899482
2000-06-25,211.226,222.115,207.405,217.704,42452263
2000-07-02,217.704,239.467,217.704,238.292,42435273
