Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
1999-04-11,3103.83,3257.04,2998.4,3103.83,6154731
1999-04-18,3046.34,3170.85,3017.6,3136.39,9594853
1999-04-25,3136.39,3136.39,3046.34,3124.9,5519534
1999-05-02,3122.95,3209.13,3096.17,3096.17,6738801
1999-05-09,3257.04,3410.28,3199.6,3383.53,9018092
1999-05-16,3366.31,3370.14,3103.83,3103.83,6358819
1999-05-23,3046.34,3103.83,2701.48,2839.38,12124707
1999-05-30,2854.74,2871.97,2745.54,2803.03,4313846
1999-06-06,2841.31,2931.36,2720.61,2816.41,6445975
1999-06-13,2797.24,3027.17,2787.65,3007.99,10393432
1999-06-20,3027.17,3048.26,2952.45,2952.45,7702284
1999-06-27,2971.58,3007.99,2893.02,2900.69,5466821
1999-07-04,2938.98,2996.49,2803.03,2845.14,5689144
1999-07-11,2845.14,3042.46,2833.66,2977.32,8585944
1999-07-18,2931.36,3076.96,2894.94,3042.46,7276387
1999-07-25,3040.58,3073.15,2839.38,2889.19,6931904
1999-08-01,2864.32,2969.69,2799.16,2969.69,5112932
1999-08-08,2923.68,2923.68,2768.53,2791.51,3852970
1999-08-15,2778.07,2852.83,2770.41,2816.41,3137396
1999-08-22,2818.33,3343.29,2814.47,3268.55,15768870
1999-08-29,3458.23,3644.11,3027.17,3027.17,25511984
1999-09-05,3065.43,3113.4,2873.89,3019.49,9702887
1999-09-12,3036.73,3036.73,2931.36,2956.25,8360441
1999-09-19,3040.58,3103.83,2938.98,3042.46,5651582
1999-09-26,3053.98,3055.83,2701.48,2854.74,8484156
1999-10-03,2854.74,3065.43,2778.07,3017.6,4964195
1999-10-10,3015.67,3015.67,2833.66,2900.69,5428714
1999-10-17,2916.03,3400.78,2916.03,3280.04,19765950
1999-10-24,3161.27,3197.69,3088.47,3128.71,6867704
1999-10-31,3180.45,3257.04,3094.22,3214.91,7032625
1999-11-07,3237.94,3255.15,3180.45,3255.15,5817036
1999-11-14,3247.46,3247.46,3092.31,3168.97,6313933
1999-11-21,3201.5,3255.15,3115.28,3253.22,6915202
1999-11-28,3237.94,3237.94,2998.4,3019.49,5578496
1999-12-05,3019.49,3113.4,2940.93,3002.26,7110925
1999-12-12,2887.29,2967.75,2730.17,2812.59,8227881
1999-12-19,2850.89,2940.93,2780.01,2797.24,7307689
1999-12-26,2778.07,2873.89,2655.47,2816.41,3921336
