Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2005-03-27,730.463,735.063,719.76,722.045,112292334
2005-04-03,719.76,728.93,707.494,722.797,128721982
2005-04-10,715.922,728.168,712.865,727.406,105403110
2005-04-17,726.644,730.463,707.494,709.037,112377227
2005-04-24,686.829,712.093,676.868,704.437,248492542
2005-05-01,706.732,712.093,691.409,696.771,84091583
2005-05-08,690.648,709.037,690.648,709.037,41881236
2005-05-15,716.674,716.674,683.763,683.763,110807396
2005-05-22,681.458,692.923,668.45,688.353,135950767
2005-05-29,688.353,697.542,673.03,675.335,148347444
2005-06-05,679.944,699.828,678.411,693.724,160038874
2005-06-12,694.476,696.771,689.105,695.238,107977267
2005-06-19,695.999,723.578,694.476,721.273,185073843
2005-06-26,726.644,726.644,715.922,717.455,118979123
2005-07-03,712.093,722.045,705.97,719.76,107369965
2005-07-10,721.273,728.168,709.037,721.273,92971171
2005-07-17,723.578,725.101,716.674,719.76,81119101
2005-07-24,719.76,719.76,692.923,695.238,111101249
2005-07-31,695.238,724.34,694.476,722.797,159253963
2005-08-07,724.34,738.891,720.502,722.045,164383987
2005-08-14,716.674,788.657,711.322,750.385,306676752
2005-08-21,788.657,834.615,788.657,826.939,324189082
2005-08-28,842.272,895.857,819.283,849.918,415677934
2005-09-04,842.272,880.563,826.939,849.918,188820798
2005-09-11,849.918,865.231,834.615,857.565,162047526
2005-09-18,888.21,918.826,872.887,911.179,271713473
2005-09-25,918.826,957.098,918.826,941.775,162619558
2005-10-02,957.098,1171.51,941.775,1140.88,447459768
2005-10-09,1117.92,1217.44,1010.7,1026.03,414149897
2005-10-16,1056.65,1140.88,1048.99,1102.61,323205657
2005-10-23,1094.94,1094.94,1048.99,1087.29,223588181
2005-10-30,1079.62,1117.92,1064.31,1094.94,217105132
2005-11-06,1110.26,1278.69,1094.94,1263.38,395058596
2005-11-13,1278.69,1301.67,1133.22,1194.47,357401003
2005-11-20,1202.12,1240.42,1125.57,1217.44,241706503
2005-11-27,1217.44,1225.11,1125.57,1194.47,263677566
