Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2005-03-27,1669.19,1684.08,1624.48,1639.37,15078504
2005-04-03,1624.48,1676.65,1572.31,1624.48,27403421
2005-04-10,1609.57,1617.02,1542.52,1549.97,26060783
2005-04-17,1527.6,1557.39,1482.88,1482.88,30756202
2005-04-24,1453.09,1520.14,1408.37,1482.88,48019968
2005-05-01,1482.88,1505.25,1453.09,1475.45,14496492
2005-05-08,1490.34,1579.75,1490.34,1564.85,14430199
2005-05-15,1572.31,1594.68,1520.14,1535.04,18289974
2005-05-22,1535.04,1549.97,1460.54,1535.04,22027489
2005-05-29,1497.81,1572.31,1482.88,1535.04,32614830
2005-06-05,1535.04,1579.75,1535.04,1549.97,26256042
2005-06-12,1542.52,1557.39,1505.25,1557.39,15186400
2005-06-19,1542.52,1572.31,1512.71,1572.31,26155529
2005-06-26,1564.85,1572.31,1505.25,1535.04,13926960
2005-07-03,1527.6,1557.39,1520.14,1542.52,13568250
2005-07-10,1542.52,1549.97,1505.25,1512.71,11813355
2005-07-17,1527.6,1535.04,1497.81,1497.81,10391541
2005-07-24,1497.81,1512.71,1475.45,1475.45,10031619
2005-07-31,1490.34,1490.34,1453.09,1468,9848313
2005-08-07,1542.52,1549.97,1475.45,1512.71,23235671
2005-08-14,1475.45,1639.37,1468,1609.57,50086606
2005-08-21,1609.57,1758.61,1602.11,1743.7,73250209
2005-08-28,1766.04,1818.22,1713.89,1743.7,78838438
2005-09-04,1736.26,1780.97,1713.89,1721.36,31744426
2005-09-11,1743.7,1780.97,1706.44,1721.36,26266101
2005-09-18,1780.97,1788.41,1736.26,1766.04,29744220
2005-09-25,1780.97,1885.29,1780.97,1833.14,46386794
2005-10-02,1840.59,2310.03,1840.59,2183.37,139844378
2005-10-09,2190.82,2295.14,1974.7,2071.59,78962968
2005-10-16,2116.29,2280.21,2101.38,2146.1,94883699
2005-10-23,2161,2198.24,2108.85,2198.24,52794298
2005-10-30,2198.24,2459.05,2175.9,2436.71,99224839
2005-11-06,2511.23,2921.08,2444.16,2868.92,141457971
2005-11-13,2891.27,2980.69,2704.99,2824.22,92192649
2005-11-20,2846.55,3025.4,2608.09,2921.08,97620109
2005-11-27,2950.88,2973.24,2734.79,2928.52,58222162
2005-12-04,2935.98,3055.21,2868.92,3047.77,70504672
2005-12-11,3085,3517.22,3025.4,3487.4,185720693
2005-12-18,3591.73,3718.42,3524.67,3606.63,125034945
2005-12-25,3599.18,3681.16,3561.93,3621.54,47889127
2006-01-01,3628.99,3673.69,3465.07,3539.58,36692005
2006-01-08,3569.37,3599.18,3390.55,3405.44,20210200
2006-01-15,3368.18,3383.09,3159.53,3166.98,62352474
2006-01-22,3129.72,3241.51,2786.95,3085,75119710
2006-01-29,2973.24,3494.86,2943.43,3487.4,79027256
2006-02-05,3547.02,3606.63,3330.92,3353.3,69139218
2006-02-12,3375.64,3390.55,3085,3166.98,40700063
2006-02-19,3129.72,3189.34,2898.75,2965.8,60808406
2006-02-26,2913.61,3070.11,2742.24,3062.67,68486487
2006-03-05,3099.91,3159.53,2891.27,2898.75,61080690
2006-03-12,2906.18,3047.77,2854.02,2965.8,49084019
2006-03-19,3032.84,3085,2757.14,2824.22,63880987
2006-03-26,2839.1,2913.61,2824.22,2854.02,22131762
2006-04-02,2846.55,3062.67,2801.85,3017.95,51105424
2006-04-09,3032.84,3204.26,3032.84,3144.64,78148530
2006-04-16,3107.36,3159.53,2980.69,3003.05,28485450
2006-04-23,2995.59,3077.56,2876.37,2935.98,37352920
2006-04-30,2898.75,2965.8,2854.02,2891.27,30121311
2006-05-07,2876.37,2906.18,2854.02,2898.75,6860552
2006-05-14,2943.43,2973.24,2846.55,2846.55,22256968
2006-05-21,2824.22,2839.1,2541.03,2652.83,37656742
2006-05-28,2690.07,2719.88,2324.95,2526.13,64262770
2006-06-04,2585.74,2652.83,2436.71,2615.57,56928908
