Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2005-03-22,730.463,735.063,728.168,731.225,26249563
2005-03-23,731.225,732.016,723.578,727.406,40135095
2005-03-24,722.797,725.873,720.502,720.502,25411103
2005-03-25,722.045,723.578,719.76,722.045,20496573
2005-03-28,719.76,725.873,718.969,725.101,19024696
2005-03-29,728.93,728.93,714.388,714.388,29278210
2005-03-30,714.388,714.388,707.494,711.322,28663076
2005-03-31,712.093,713.617,707.494,712.093,21754264
2005-04-01,708.255,723.578,707.494,722.797,30001736
2005-04-04,715.922,721.273,715.922,718.226,19071711
2005-04-05,715.15,719.76,712.865,715.922,24645779
2005-04-06,719.76,723.578,718.226,723.578,21099950
2005-04-07,722.797,725.873,720.502,725.873,21873111
2005-04-08,727.406,728.168,725.101,727.406,18712559
2005-04-11,726.644,730.463,725.101,728.168,19637218
2005-04-12,725.873,728.168,721.273,721.273,19046899
2005-04-13,723.578,725.873,716.674,719.76,17249822
2005-04-14,715.922,717.455,711.322,716.674,19212764
2005-04-15,709.037,712.093,707.494,709.037,37230524
2005-04-18,686.829,691.409,676.868,676.868,55028873
2005-04-19,687.581,700.609,685.296,695.238,61689540
2005-04-20,705.97,706.732,699.085,703.666,60706112
2005-04-21,689.886,704.437,689.105,702.914,43119334
2005-04-22,710.57,712.093,704.437,704.437,27948683
2005-04-25,706.732,712.093,703.666,706.732,25798984
2005-04-26,704.437,705.97,699.085,702.152,21446044
2005-04-27,696.771,699.085,693.724,695.999,22117336
2005-04-28,693.724,696.771,691.409,696.771,14729219
2005-05-02,690.648,701.371,690.648,697.542,20129583
2005-05-06,705.209,709.037,702.152,709.037,21751653
2005-05-09,716.674,716.674,695.238,700.609,28890322
2005-05-10,700.609,701.371,692.191,692.923,20672886
2005-05-11,689.886,692.923,686.829,692.923,25701035
2005-05-12,689.886,692.191,687.581,688.353,15238564
2005-05-13,687.581,689.105,683.763,683.763,20304589
2005-05-16,681.458,683.001,678.411,679.944,20426048
2005-05-17,684.525,685.296,674.583,677.63,25130308
2005-05-18,673.802,676.097,668.45,671.507,30026553
2005-05-19,682.23,690.648,678.411,689.886,35607149
2005-05-20,691.409,692.923,685.296,688.353,24760709
2005-05-23,688.353,689.105,683.001,689.105,25617453
2005-05-24,694.476,697.542,688.353,692.191,36296723
2005-05-25,691.409,693.724,688.353,692.191,28555981
2005-05-26,684.525,686.048,677.63,680.687,30461456
2005-05-27,683.001,683.001,673.03,675.335,27415831
2005-05-30,679.944,687.581,678.411,686.829,39689744
2005-05-31,686.048,692.923,681.458,692.923,31339096
2005-06-01,685.296,694.476,685.296,694.476,33010793
2005-06-02,698.324,699.828,694.476,695.238,32560219
2005-06-03,695.238,696.771,687.581,693.724,23439022
2005-06-06,694.476,695.238,689.886,692.923,18195378
2005-06-07,691.409,692.191,689.105,692.191,14546379
2005-06-08,692.923,695.238,691.409,694.476,27256499
2005-06-09,695.238,696.771,691.409,693.724,23423350
2005-06-10,694.476,695.999,689.886,695.238,24555661
