Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
1999-04-06,504.243,517.831,482.496,517.831,23478081
1999-04-07,511.036,516.476,498.799,513.751,23595805
1999-04-08,512.399,515.112,502.88,513.751,18313049
1999-04-09,520.553,520.553,481.134,486.572,28451830
1999-04-12,479.776,479.776,459.386,459.386,14928554
1999-04-13,468.905,482.496,464.826,475.701,13986787
1999-04-14,472.987,501.525,466.19,498.799,25928163
1999-04-15,493.368,500.163,479.776,479.776,15723190
1999-04-16,489.29,502.88,486.572,493.368,19652135
1999-04-19,500.163,505.595,487.929,497.447,21388532
1999-04-20,490.653,505.595,490.653,502.88,20373186
1999-04-21,502.88,502.88,477.063,478.416,14192802
1999-04-22,485.212,485.212,468.905,475.701,11816299
1999-04-23,477.063,485.212,470.268,475.701,21263441
1999-04-26,471.623,487.929,471.623,475.701,12647708
1999-04-27,482.496,492.005,478.416,485.212,20049446
1999-04-28,487.929,490.653,468.905,471.623,14001506
1999-04-30,474.338,474.338,460.748,460.748,12868437
1999-05-06,474.338,490.653,468.905,490.653,22918906
1999-05-07,487.929,489.29,468.905,472.987,22315592
1999-05-10,472.987,478.416,468.905,471.623,9277932
1999-05-11,475.701,478.416,467.545,467.545,12404900
1999-05-12,467.545,475.701,467.545,475.701,19100320
1999-05-13,470.268,470.268,460.748,464.826,10543439
1999-05-14,466.19,466.19,458.032,459.386,16885686
1999-05-17,452.59,453.956,444.435,445.796,16039557
1999-05-18,448.511,463.464,444.435,460.748,20130378
1999-05-19,447.159,449.876,428.129,441.717,28959500
1999-05-20,447.159,456.671,444.435,451.239,13795484
1999-05-21,455.316,458.032,445.796,452.59,17084335
1999-05-24,452.59,452.59,437.641,452.59,14516536
1999-05-25,445.796,459.386,445.796,459.386,20233389
1999-05-26,453.956,458.032,448.511,451.239,10455134
1999-05-27,453.956,453.956,444.435,451.239,9013051
1999-05-28,447.159,448.511,440.358,448.511,11455766
1999-05-31,449.876,453.956,439.004,439.004,14030932
1999-06-01,443.08,453.956,440.358,453.956,20535056
1999-06-02,460.748,471.623,459.386,467.545,28981566
1999-06-03,475.701,475.701,467.545,467.545,16230853
1999-06-04,471.623,471.623,455.316,466.19,9461868
1999-06-07,466.19,478.416,462.111,475.701,16929825
1999-06-08,479.776,486.572,477.063,486.572,16149921
1999-06-09,482.496,493.368,481.134,486.572,24456641
1999-06-10,486.572,497.447,485.212,493.368,19115039
1999-06-11,497.447,508.319,493.368,500.163,67079208
1999-06-14,496.086,504.243,494.723,497.447,12971435
1999-06-15,500.163,508.319,498.799,506.959,18666215
1999-06-16,509.671,513.751,505.595,508.319,19254823
1999-06-17,512.399,512.399,505.595,505.595,11992875
1999-06-18,504.243,505.595,493.368,493.368,15318512
1999-06-21,498.799,500.163,493.368,497.447,8983618
1999-06-22,502.88,506.959,498.799,506.959,17702375
1999-06-23,505.595,512.399,501.525,501.525,21256088
1999-06-24,504.243,513.751,502.88,511.036,18489639
1999-06-25,511.036,513.751,508.319,509.671,18886938
1999-06-28,511.036,513.751,509.671,513.751,8998338
1999-06-29,516.476,521.91,515.112,516.476,34610128
1999-06-30,521.91,530.066,520.553,520.553,50561394
1999-07-01,527.348,538.214,527.348,534.144,48265829
1999-07-02,539.585,545.016,534.144,542.302,28996279
1999-07-05,540.937,540.937,532.782,532.782,12787498
1999-07-06,532.782,534.144,527.348,530.066,11992875
1999-07-07,535.498,539.585,531.427,534.144,21682832
1999-07-08,535.498,538.214,531.427,534.144,18107040
1999-07-09,532.782,542.302,530.066,539.585,24670016
1999-07-12,540.937,547.733,539.585,543.655,25913450
1999-07-13,549.096,553.167,539.585,539.585,41334967
1999-07-14,542.302,550.449,540.937,547.733,19615355
1999-07-15,547.733,547.733,540.937,547.733,15134582
1999-07-16,549.096,551.812,546.371,547.733,19791925
1999-07-19,547.733,550.449,543.655,549.096,14759331
1999-07-21,538.214,543.655,535.498,542.302,18783946
1999-07-22,536.861,538.214,527.348,527.348,19997947
1999-07-23,520.553,525.986,513.751,516.476,22948339
1999-07-26,516.476,521.91,513.751,513.751,14847629
1999-07-27,524.623,535.498,523.271,528.705,40238684
1999-07-28,531.427,536.861,527.348,532.782,22661385
1999-07-29,536.861,546.371,536.861,539.585,28591621
1999-07-30,538.214,549.096,536.861,549.096,26685994
1999-08-02,543.655,545.016,536.861,536.861,18202692
1999-08-03,536.861,538.214,530.066,538.214,11301269
1999-08-04,532.782,540.937,531.427,535.498,11249764
1999-08-05,530.066,531.427,521.91,528.705,16723809
1999-08-06,523.271,525.986,513.751,517.831,19733080
1999-08-09,511.036,517.831,508.319,512.399,18747147
1999-08-10,506.959,508.319,501.525,505.595,17820093
1999-08-11,505.595,508.319,501.525,502.88,13663060
1999-08-12,509.671,513.751,505.595,508.319,12883156
1999-08-13,504.243,512.399,502.88,508.319,17341856
1999-08-16,515.112,519.191,511.036,515.112,19843431
1999-08-17,515.112,517.831,511.036,513.751,15200795
1999-08-18,516.476,517.831,512.399,513.751,15752616
1999-08-19,512.399,513.751,505.595,513.751,16245573
1999-08-20,509.671,519.191,506.959,519.191,13773411
1999-08-23,520.553,528.705,492.005,494.723,21042726
1999-08-24,501.525,504.243,496.086,496.086,19424053
1999-08-25,496.086,496.086,483.858,489.29,17614084
1999-08-26,489.29,489.29,470.268,470.268,36986632
1999-08-27,483.858,497.447,479.776,479.776,32270410
1999-08-30,486.572,489.29,483.858,487.929,19218037
1999-08-31,482.496,486.572,439.004,439.004,38325710
1999-09-01,468.905,471.623,462.111,468.905,36861554
1999-09-02,479.776,486.572,471.623,471.623,23470721
1999-09-03,468.905,474.338,463.464,470.268,12346048
1999-09-06,477.063,485.212,477.063,482.496,11948736
1999-09-07,483.858,492.005,474.338,492.005,16598725
