Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
1999-04-11,362.23,362.46,347.1,351.18,8381880
1999-04-18,350.46,367.26,350.46,360.06,6990451
1999-04-25,367.26,367.26,345.66,362.46,4528383
1999-05-02,369.66,379.27,351.65,352.39,11639660
1999-05-09,355.51,372.07,355.51,368.47,4894990
1999-05-16,372.07,372.07,344.46,344.46,5848990
1999-05-23,340.62,375.66,337.25,359.82,18301006
1999-05-30,359.82,374.46,356.46,360.06,9531688
1999-06-06,362.46,363.67,351.18,357.89,6165596
1999-06-13,357.89,367.26,356.95,366.06,10639831
1999-06-20,361.51,415.03,361.51,410.48,16280514
1999-06-27,410.48,432.32,410.48,420.08,16984561
1999-07-04,424.87,436.88,420.08,429.67,10352383
1999-07-11,420.31,453.2,420.31,436.4,9819137
1999-07-18,432.09,470.48,432.09,465.44,14726628
1999-07-25,472.65,476.72,399.9,404.47,9544190
1999-08-01,415.75,420.79,403.26,418.87,9477538
1999-08-08,408.31,423.42,406.14,406.87,4403417
1999-08-15,414.3,439.27,414.3,435.67,6536380
1999-08-22,435.67,450.08,415.28,416.47,5269920
1999-08-29,401.83,421.27,401.83,416.24,8565186
1999-09-05,421.27,432.09,391.51,421.27,10527349
1999-09-12,399.67,408.07,386.72,391.27,12997757
1999-09-19,396.07,396.07,304.86,331.26,20938049
1999-09-26,345.66,360.06,297.65,300.04,17034545
1999-10-03,304.86,351.9,304.86,318.29,15101553
1999-10-10,318.29,340.62,315.65,335.58,13914261
1999-10-17,348.06,380.47,331.5,338.22,20025701
1999-10-24,324.54,360.06,311.57,348.53,8052778
1999-10-31,370.14,375.91,331.26,338.46,11031434
1999-11-07,330.05,343.74,318.76,318.76,13018579
1999-11-14,324.31,333.66,285.64,302.45,14768285
1999-11-21,300.04,328.86,276.29,319.75,18396829
1999-11-28,317.08,328.86,287.32,287.56,10169084
1999-12-05,285.64,363.19,264.04,355.26,30873841
1999-12-12,350.46,355.01,336.54,352.86,18105212
1999-12-19,348.06,374.46,338.93,350.95,13160234
1999-12-26,346.38,362.46,333.9,352.86,6869649
2000-01-02,362.46,362.46,343.26,346.86,2216286
2000-01-09,346.86,384.08,345.66,364.62,7519531
2000-01-16,381.66,381.66,353.83,362.46,8011114
2000-01-23,356.46,363.67,320.69,325.98,11652146
2000-01-30,316.38,349.27,312.06,343.26,18730092
2000-02-06,344.46,420.08,337.5,415.98,33402575
2000-02-13,394.39,407.83,384.08,396.07,12402033
2000-02-20,398.46,400.15,381.66,393.44,10077429
2000-02-27,400.63,400.63,361.26,367.26,8431878
2000-03-05,355.26,384.08,351.65,352.86,8115270
2000-03-12,355.75,372.07,333.66,372.07,11681317
2000-03-19,372.07,372.07,317.08,367.51,14005912
2000-03-26,366.06,381.66,360.06,364.14,8652671
2000-04-02,378.54,385.27,343.97,381.66,7269571
2000-04-09,446.48,446.73,398.46,403.26,14839105
