Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2005-03-27,2069.02,2075.3,2003.09,2056.46,4903118
2005-04-03,2069.02,2072.16,2009.37,2034.48,3368217
2005-04-10,2031.35,2034.48,1893.2,1924.6,12946408
2005-04-17,1918.32,1943.43,1824.13,1921.46,12215104
2005-04-24,1921.46,1977.97,1861.8,1949.72,12750189
2005-05-01,1946.58,1974.84,1915.18,1949.72,3817001
2005-05-08,1955.99,1962.27,1924.6,1940.3,1836832
2005-05-15,1908.9,1921.46,1802.15,1846.11,8350653
2005-05-22,1864.94,1880.65,1824.13,1861.8,5729954
2005-05-29,1858.67,1918.32,1795.87,1802.15,7072148
2005-06-05,1811.57,1824.13,1736.22,1748.78,7665212
2005-06-12,1742.5,1817.86,1733.08,1817.86,6508077
2005-06-19,1824.13,1868.08,1799.01,1852.39,5351873
2005-06-26,1874.36,1874.36,1799.01,1808.43,3811903
2005-07-03,1802.15,1817.86,1767.62,1802.15,4375345
2005-07-10,1820.99,2053.33,1817.86,1987.39,13689165
2005-07-17,2034.48,2062.74,1918.32,1927.74,9620210
2005-07-24,1946.58,2009.37,1940.3,1984.25,4397643
2005-07-31,1984.25,2084.72,1971.7,2069.02,4560405
2005-08-07,2081.58,2128.67,2006.23,2012.51,8544932
2005-08-14,2003.09,2147.52,1977.97,2138.09,6322055
2005-08-21,2420.67,2511.72,2285.66,2436.35,42094338
2005-08-28,2439.49,2825.67,2436.35,2568.23,101547370
2005-09-04,2536.83,2781.72,2530.54,2759.74,18355297
2005-09-11,2762.88,2766.02,2552.52,2577.64,22953598
2005-09-18,2643.57,2731.48,2580.79,2659.27,9146269
2005-09-25,2634.16,2747.18,2634.16,2709.51,4557849
2005-10-02,2759.74,2800.55,2649.86,2703.23,9155176
2005-10-09,2671.83,2725.2,2549.38,2549.38,9691885
2005-10-16,2552.52,2671.83,2524.27,2577.64,11917618
2005-10-23,2609.04,2609.04,2411.24,2433.22,9925034
2005-10-30,2464.61,2599.62,2445.78,2480.32,8758967
2005-11-06,2492.87,2621.6,2464.61,2536.83,6499155
2005-11-13,2505.42,2599.62,2458.34,2552.52,9170796
2005-11-20,2530.54,2565.08,2477.18,2549.38,5889835
2005-11-27,2558.8,2653,2524.27,2634.16,9902720
2005-12-04,2665.55,3010.91,2583.92,2938.7,14410889
2005-12-11,3127.08,3576.03,3108.24,3180.45,27529291
2005-12-18,3230.69,3415.93,3111.38,3161.62,11196507
2005-12-25,3224.41,3528.97,3152.2,3481.87,8496194
2006-01-01,3601.17,3918.27,3579.2,3620,8569772
2006-01-08,3660.8,3720.47,3425.37,3453.6,7321543
2006-01-15,3393.93,3541.5,3284.06,3412.77,15230103
2006-01-22,3387.67,3434.77,2938.7,3023.47,12194403
2006-01-29,2992.08,3400.23,2885.33,3400.23,9881392
2006-02-05,3453.6,3560.33,3177.32,3265.23,8549707
2006-02-12,3359.43,3425.37,3177.32,3186.73,8685072
2006-02-19,3249.53,3400.23,3142.78,3142.78,9898918
2006-02-26,3079.99,3315.46,3020.33,3277.78,9172393
2006-03-05,3280.92,3368.83,3108.24,3123.94,6365693
2006-03-12,3139.65,3437.9,3067.43,3397.1,13180183
2006-03-19,3397.1,3459.9,3299.76,3450.47,4516754
2006-03-26,3390.8,3598.03,3390.8,3525.8,5282136
2006-04-02,3522.67,3626.27,3415.93,3613.73,5496500
2006-04-09,3626.27,3795.83,3566.63,3620,6866719
2006-04-16,3557.2,3679.67,3538.37,3607.43,8715968
2006-04-23,3645.13,3830.37,3594.87,3663.97,7693569
2006-04-30,3554.07,3620,3337.43,3397.1,8861208
2006-05-07,3400.23,3444.2,3321.73,3425.37,1708793
2006-05-14,3384.53,3434.77,3196.15,3236.97,7784331
2006-05-21,3174.17,3268.36,3092.55,3174.17,6939960
2006-05-28,3177.32,3233.82,3014.05,3227.55,8298417
2006-06-04,3290.34,3290.34,2992.08,3114.52,6898883
2006-06-11,3114.52,3211.85,2901.03,2963.82,15923472
2006-06-18,2944.97,3007.77,2772.29,2894.75,9513194
2006-06-25,2863.35,3048.59,2857.07,3039.17,6192118
2006-07-02,3007.77,3064.28,2879.05,2935.56,7620307
2006-07-09,2970.09,3029.75,2904.16,2926.14,5289778
2006-07-16,2894.75,3095.69,2847.65,2941.84,9796677
2006-07-23,2904.16,2910.44,2794.28,2825.67,6608716
2006-07-30,2778.58,2885.33,2725.2,2885.33,6695347
2006-08-06,2951.26,3051.73,2869.63,3020.33,5886664
2006-08-13,3039.17,3233.82,2935.56,3095.69,8301284
2006-08-20,3158.48,3334.3,3120.8,3240.11,6082860
2006-08-27,3180.45,3312.32,3161.62,3233.82,5807033
2006-09-03,3334.3,3481.87,3262.09,3397.1,7782750
2006-09-10,3466.17,3510.1,3262.09,3412.77,13466193
2006-09-17,3334.3,3381.4,3205.57,3284.06,7547684
2006-09-24,3359.43,3378.23,3227.55,3268.36,4698624
2006-10-01,3205.57,3522.67,3205.57,3481.87,7006226
2006-10-08,3532.1,3638.83,3425.37,3576.03,7450855
2006-10-15,3513.27,3673.37,3500.7,3528.97,8945941
2006-10-22,3591.73,3591.73,3431.63,3535.23,7921300
2006-10-29,3503.83,3620,3434.77,3450.47,7408826
2006-11-05,3453.6,3506.97,3378.23,3422.2,5299337
2006-11-12,3425.37,3425.37,3177.32,3208.71,11166885
2006-11-19,3145.91,3249.53,3108.24,3111.38,9684550
2006-11-26,3114.52,3133.36,3001.5,3029.75,5886341
2006-12-03,3017.2,3274.64,3017.2,3240.11,9504275
2006-12-10,3199.29,3494.43,3183.6,3387.67,18426652
2006-12-17,3390.8,3437.9,3321.73,3422.2,5165550
2006-12-24,3400.23,3506.97,3337.43,3463.03,7605003
2006-12-31,3516.4,3638.83,3491.27,3566.63,5156330
2007-01-07,3626.27,3654.53,3572.9,3654.53,2538184
2007-01-14,3528.97,3623.13,2929.29,3014.05,23231972
2007-01-21,3045.44,3076.84,2966.95,3026.61,16636321
2007-01-28,3029.75,3092.55,2982.65,2995.22,12398887
2007-02-04,2998.35,3070.57,2970.09,3010.91,10069620
2007-02-11,3042.31,3054.87,2866.49,2926.14,13982507
2007-02-18,2951.26,3133.36,2935.56,3098.82,10340366
2007-02-25,3130.22,3211.85,3098.82,3120.8,8737954
2007-03-04,3133.36,3145.91,2907.3,3026.61,13068056
2007-03-11,2995.22,3026.61,2885.33,2923,23085468
2007-03-18,2954.4,2954.4,2731.48,2737.76,12275924
2007-03-25,2706.37,2869.63,2678.11,2835.09,8716280
2007-04-01,2825.67,2901.03,2809.98,2872.77,8096475
2007-04-08,2875.91,2957.55,2725.2,2904.16,12688720
2007-04-15,2957.55,2960.68,2709.51,2747.18,14261821
2007-04-22,2737.76,2756.6,2590.21,2605.89,15874097
2007-04-29,2637.29,2646.72,2546.25,2590.21,8926823
2007-05-06,2583.92,2602.76,2524.27,2580.79,3134758
2007-05-13,2674.97,2718.93,2627.88,2690.68,10801872
2007-05-20,2693.82,2857.07,2684.39,2800.55,11823973
2007-05-27,2784.86,2901.03,2772.29,2835.09,6803016
