Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
1998-07-12,1732.83,1743.61,1722.09,1732.83,751875
1998-07-19,1714.91,1743.61,1686.23,1714.91,2106230
1998-07-26,1736.45,1750.8,1707.75,1740.03,1415113
1998-08-02,1740.03,1743.61,1686.23,1743.61,1836134
1998-08-09,1714.91,1718.49,1657.51,1679.03,1461803
1998-08-16,1686.23,1686.23,1650.34,1650.34,1695519
1998-08-23,1650.34,1711.33,1628.82,1650.34,2295619
1998-08-30,1657.51,1664.67,1585.78,1585.78,2730301
1998-09-06,1635.98,1686.23,1618.07,1686.23,3473816
1998-09-13,1686.23,1754.39,1679.03,1740.03,5458798
1998-09-20,1736.45,1747.2,1671.88,1696.99,3334733
1998-09-27,1704.14,1757.97,1686.23,1707.75,3801744
1998-10-04,1707.75,1872.78,1686.23,1865.59,7225388
1998-10-11,1869.21,1872.78,1740.03,1783.1,6475605
1998-10-18,1775.91,1808.18,1664.67,1729.27,4491325
1998-10-25,1729.27,1793.86,1686.23,1732.83,4128273
1998-11-01,1725.69,1797.43,1714.91,1790.27,2903816
1998-11-08,1815.38,1836.9,1793.86,1808.18,2145111
1998-11-15,1793.86,1822.55,1772.33,1822.55,1639766
1998-11-22,1829.73,1858.43,1808.18,1858.43,2609335
1998-11-29,1865.59,1865.59,1783.1,1793.86,2339387
1998-12-06,1779.5,1829.73,1761.55,1793.86,3146589
1998-12-13,1793.86,1811.8,1750.8,1797.43,3384759
1998-12-20,1783.1,1811.8,1775.91,1801.02,3121082
1998-12-27,1797.43,1818.97,1779.5,1793.86,1649942
1999-01-03,1804.63,1804.63,1775.91,1775.91,705606
1999-01-10,1772.33,1772.33,1722.09,1743.61,2311928
1999-01-17,1743.61,1765.16,1686.23,1707.75,1873764
1999-01-24,1700.57,1722.09,1650.34,1650.34,2982555
1999-01-31,1650.34,1714.91,1625.22,1675.44,2849739
1999-02-07,1704.14,1704.14,1653.92,1668.3,1488277
1999-02-14,1668.3,1686.23,1643.17,1650.34,1317699
1999-02-21,1635.98,1682.63,1614.48,1682.63,2312768
1999-02-28,1679.03,1693.38,1614.48,1621.64,2452268
1999-03-07,1650.34,1682.63,1618.07,1679.03,5260763
1999-03-14,1679.03,1679.03,1614.48,1650.34,5259230
1999-03-21,1650.34,1714.91,1643.17,1661.1,4929348
1999-03-28,1775.91,1779.5,1635.98,1650.34,3948356
1999-04-04,1650.34,1815.38,1650.34,1725.69,3569140
1999-04-11,1740.03,1750.8,1657.51,1668.3,3456817
1999-04-18,1668.3,1801.02,1657.51,1790.27,6161195
1999-04-25,1804.63,1808.18,1693.38,1711.33,3578346
1999-05-02,1700.57,1736.45,1689.79,1689.79,1870284
1999-05-09,1718.49,1768.73,1693.38,1704.14,1855786
1999-05-16,1714.91,1754.39,1693.38,1693.38,2812528
1999-05-23,1686.23,1736.45,1661.1,1725.69,4615776
1999-05-30,1729.27,1783.1,1707.75,1783.1,3859860
1999-06-06,1779.5,1786.67,1754.39,1768.73,2932379
1999-06-13,1768.73,1786.67,1718.49,1722.09,4580236
1999-06-20,1714.91,1736.45,1693.38,1693.38,3218083
1999-06-27,1700.57,1722.09,1671.88,1679.03,4288267
1999-07-04,1675.44,1696.99,1635.98,1653.92,3671159
1999-07-11,1668.3,1743.61,1653.92,1736.45,3540573
1999-07-18,1736.45,1736.45,1675.44,1696.99,2844021
1999-07-25,1693.38,1736.45,1686.23,1696.99,2108175
1999-08-01,1696.99,1725.69,1686.23,1725.69,2355273
1999-08-08,1718.49,1743.61,1693.38,1693.38,2988686
1999-08-15,1704.14,1722.09,1679.03,1682.63,1568552
1999-08-22,1679.03,1700.57,1657.51,1657.51,2192492
1999-08-29,1657.51,1664.67,1564.24,1578.58,6474488
1999-09-05,1578.58,1589.35,1503.24,1560.65,4110022
1999-09-12,1557.06,1557.06,1488.89,1496.06,4923498
1999-09-19,1496.06,1535.54,1438.67,1453.03,4544279
1999-09-26,1470.96,1492.47,1442.26,1488.89,4093994
1999-10-03,1488.89,1499.68,1421.46,1431.49,3861253
1999-10-10,1481.73,1485.31,1384.85,1402.78,3614851
1999-10-17,1399.19,1406.38,1302.33,1308.79,5518305
1999-10-24,1305.93,1435.07,1302.33,1363.34,4582331
1999-10-31,1363.34,1399.19,1340.37,1398.48,4006469
1999-11-07,1398.48,1470.96,1374.09,1407.09,2736573
1999-11-14,1385.53,1413.55,1356.16,1399.19,5895154
1999-11-21,1435.07,1492.47,1410.69,1470.96,8439404
1999-11-28,1470.96,1474.55,1399.19,1413.55,2441678
1999-12-05,1415.69,1449.41,1376.24,1405.65,3650668
1999-12-12,1412.83,1431.49,1327.43,1349.68,5676906
1999-12-19,1338.23,1366.92,1306.64,1364.76,4752074
1999-12-26,1377.7,1377.7,1313.1,1313.1,2776573
2000-01-02,1316.68,1327.43,1277.93,1277.93,1774257
2000-01-09,1277.93,1305.93,1255.69,1270.05,3816379
2000-01-16,1269.31,1291.57,1245.66,1287.97,4032390
2000-01-23,1291.57,1348.27,1279.37,1322.41,4038109
2000-01-30,1341.77,1353.97,1298.73,1298.73,2603901
2000-02-06,1326.71,1333.92,1277.93,1284.37,3010703
2000-02-13,1284.37,1290.14,1196.84,1196.84,4412302
2000-02-20,1218.38,1219.81,1113.63,1133.7,5522767
2000-02-27,1133.7,1205.47,1112.19,1155.23,3969400
2000-03-05,1162.41,1169.6,1112.19,1112.19,4968788
2000-03-12,1120.08,1158.82,1119.35,1133.7,5802885
2000-03-19,1122.96,1133,1079.91,1097.82,7194738
2000-03-26,1101.41,1159.53,1046.17,1096.4,7427330
2000-04-02,1182.51,1198.3,1083.5,1100.7,3898044
2000-04-09,1102.12,1218.38,1100.7,1148.79,5244176
2000-04-16,1148.07,1154.52,1090.65,1130.11,3867100
2000-04-23,1148.07,1191.11,1133.7,1179.64,6335548
2000-04-30,1183.94,1248.53,1148.07,1219.81,5298250
2000-05-07,1230.57,1277.21,1209.06,1265.02,1164395
2000-05-14,1255.69,1325.28,1247.81,1315.96,4868444
2000-05-21,1291.57,1309.54,1231.31,1277.21,2522645
2000-05-28,1277.21,1389.15,1255.69,1356.16,8167780
2000-06-04,1348.98,1395.62,1291.57,1293.72,4290774
2000-06-11,1284.37,1370.48,1256.42,1364.76,5878143
2000-06-18,1355.43,1363.34,1310.23,1354.7,2245451
2000-06-25,1342.52,1375.53,1327.43,1346.1,4068629
2000-07-02,1359.71,1373.35,1331.04,1361.9,3537233
2000-07-09,1362.65,1373.35,1327.43,1372.64,4003817
2000-07-16,1347.56,1377.7,1338.23,1361.18,4732008
2000-07-23,1359.71,1375.53,1338.23,1338.23,2529060
2000-07-30,1359.71,1363.34,1316.68,1323.87,3116900
2000-08-06,1313.83,1363.34,1313.1,1359.71,3658331
2000-08-13,1359.71,1384.85,1338.23,1348.98,5327374
2000-08-20,1332.48,1355.43,1310.23,1338.23,2481533
2000-08-27,1334.64,1347.56,1287.97,1305.22,3158150
2000-09-03,1284.37,1327.43,1241.35,1267.89,4473623
2000-09-10,1261.46,1291.57,1199.74,1213.36,4595011
2000-09-17,1219.81,1233.45,1203.29,1203.29,2403631
2000-09-24,1198.3,1298.73,1196.84,1250.66,4554173
2000-10-01,1270.05,1289.41,1209.06,1262.85,3671304
2000-10-08,1241.35,1291.57,1219.81,1253.54,2528361
2000-10-15,1262.85,1290.14,1259.27,1275.07,2627732
2000-10-22,1275.07,1295.15,1237.75,1275.07,4675003
2000-10-29,1268.6,1279.37,1202.61,1262.14,3641888
2000-11-05,1246.36,1291.57,1239.92,1273.63,2723891
2000-11-12,1256.42,1273.63,1220.52,1237.75,3849827
2000-11-19,1227.01,1298.73,1223.4,1255.69,4328683
2000-11-26,1280.83,1319.56,1237.03,1316.68,3990587
2000-12-03,1320.28,1337.5,1298.73,1330.31,4013160
2000-12-10,1320.28,1352.57,1291.57,1318.13,5232187
2000-12-17,1339.63,1340.37,1312.37,1321.72,4553762
2000-12-24,1333.92,1395.62,1320.97,1366.92,8780010
2000-12-31,1375.53,1402.08,1366.92,1391.32,4732982
2001-01-07,1433.63,1433.63,1389.88,1397.04,2550244
2001-01-14,1390.57,1399.19,1355.43,1356.16,6356447
2001-01-21,1356.16,1356.16,1284.37,1284.37,7160032
2001-01-28,1287.97,1327.43,1285.12,1320.28,5115682
2001-02-04,1320.28,1333.92,1298.73,1323.87,4014695
2001-02-11,1320.28,1371.22,1316.68,1356.86,5317765
2001-02-18,1341.77,1366.92,1341.77,1366.19,2418823
2001-02-25,1371.22,1385.53,1349.68,1383.43,5832435
2001-03-04,1383.43,1417.14,1366.92,1380.55,6938162
2001-03-11,1390.57,1399.19,1343.22,1350.43,7302185
2001-03-18,1355.43,1361.9,1328.16,1343.94,6391709
2001-03-25,1344.66,1435.07,1325.28,1332.48,7373679
2001-04-01,1334.64,1384.85,1293.72,1310.23,7064701
2001-04-08,1313.1,1348.98,1260.72,1327.43,4655909
2001-04-15,1332.48,1333.92,1309.54,1313.83,3403023
2001-04-22,1313.1,1363.34,1311.64,1358.29,4586651
2001-04-29,1348.98,1399.92,1348.98,1398.48,6491350
2001-05-06,1399.19,1420.01,1396.34,1414.27,2163366
2001-05-13,1435.07,1453.03,1424.31,1438.67,8126107
2001-05-20,1438.67,1467.37,1420.72,1449.41,6217776
2001-05-27,1453.03,1492.47,1429.33,1460.2,6758796
2001-06-03,1460.2,1499.68,1438.67,1470.96,4703580
2001-06-10,1481.73,1542.71,1470.96,1514.01,8945852
2001-06-17,1531.95,1531.95,1481.73,1524.77,5766374
2001-06-24,1531.95,1553.47,1438.67,1506.84,8183807
2001-07-01,1506.84,1531.95,1492.47,1517.59,5655583
2001-07-08,1506.84,1564.24,1499.68,1557.06,6625840
2001-07-15,1553.47,1560.65,1478.14,1492.47,4992338
2001-07-22,1499.68,1499.68,1435.07,1453.03,4307499
2001-07-29,1453.03,1474.55,1406.38,1456.61,5586314
2001-08-05,1456.61,1499.68,1435.07,1438.67,5671886
2001-08-12,1442.26,1521.2,1435.07,1481.73,5537264
2001-08-19,1478.14,1510.43,1456.61,1499.68,5766791
2001-08-26,1506.84,1531.95,1492.47,1514.01,4651727
2001-09-02,1517.59,1528.35,1420.72,1463.78,5552174
2001-09-09,1456.61,1485.31,1431.49,1481.73,3726490
2001-09-16,1470.96,1492.47,1399.19,1485.31,6568702
2001-09-23,1485.31,1557.06,1456.61,1496.06,9655222
2001-09-30,1470.96,1485.31,1412.12,1435.07,5861704
2001-10-07,1463.78,1514.01,1442.26,1467.37,6860669
2001-10-14,1467.37,1481.73,1428.63,1456.61,4873325
2001-10-21,1435.07,1485.31,1422.9,1431.49,5749931
2001-10-28,1442.26,1470.96,1438.67,1453.03,5039585
2001-11-04,1445.84,1467.37,1428.63,1432.21,5432871
2001-11-11,1434.34,1435.07,1389.15,1412.83,5333230
2001-11-18,1412.83,1434.34,1334.64,1339.63,6704028
2001-11-25,1296.59,1332.48,1269.31,1309.54,8853737
2001-12-02,1305.93,1380.55,1299.46,1380.55,7161841
2001-12-09,1364.04,1377.7,1293.03,1293.72,8145901
2001-12-16,1307.37,1343.22,1291.57,1314.51,9049822
2001-12-23,1333.92,1333.92,1286.55,1293.72,8040403
2001-12-30,1304.49,1346.83,1295.15,1346.83,3547683
2002-01-06,1355.43,1355.43,1347.56,1353.97,496139
2002-01-13,1350.43,1351.13,1291.57,1295.15,6795310
2002-01-20,1298.73,1356.16,1290.84,1356.16,6109494
2002-01-27,1356.16,1356.86,1303.05,1306.64,6039950
2002-02-03,1306.64,1318.13,1293.72,1305.93,6488005
2002-02-10,1309.54,1313.1,1278.65,1311.64,9874724
2002-02-17,1317.4,1353.97,1313.1,1338.93,5385354
2002-02-24,1338.93,1376.24,1317.4,1375.53,5758431
2002-03-03,1375.53,1435.07,1363.34,1407.09,7532974
2002-03-10,1407.09,1413.55,1363.34,1375.53,12914421
2002-03-17,1364.76,1417.14,1363.34,1386.28,8617928
2002-03-24,1399.19,1411.38,1379.83,1381.99,3811222
2002-03-31,1403.49,1404.25,1327.43,1327.43,4318090
2002-04-07,1333.92,1342.52,1291.57,1291.57,5423957
2002-04-14,1298.73,1349.68,1295.86,1334.64,5730980
2002-04-21,1313.1,1331.76,1295.86,1316.68,4622468
2002-04-28,1338.23,1338.23,1255.69,1255.69,7422733
2002-05-05,1259.27,1269.31,1241.35,1259.27,3613880
2002-05-12,1269.31,1346.1,1264.31,1295.15,8116775
2002-05-19,1300.18,1310.93,1266.45,1270.05,8719525
2002-05-26,1270.05,1316.68,1266.45,1308.79,5703802
2002-06-02,1320.28,1347.56,1277.21,1277.21,7384680
2002-06-09,1291.57,1311.64,1277.21,1290.84,6525083
2002-06-16,1300.18,1313.1,1280.83,1280.83,6552397
2002-06-23,1287.97,1313.1,1267.16,1310.93,8142695
2002-06-30,1298.02,1359.71,1295.15,1359.71,7994547
2002-07-07,1338.23,1366.92,1334.64,1347.56,6356447
2002-07-14,1363.34,1365.48,1341.77,1346.1,5463256
2002-07-21,1348.98,1358.29,1321.72,1343.22,6806877
2002-07-28,1348.27,1363.34,1313.1,1320.28,5792439
2002-08-04,1313.1,1348.98,1299.46,1344.66,5034290
2002-08-11,1345.37,1359.71,1334.64,1344.66,5504928
2002-08-18,1344.66,1371.93,1336.07,1361.18,6351010
2002-08-25,1362.65,1362.65,1331.04,1339.63,5957861
2002-09-01,1338.23,1356.86,1326.01,1327.43,5915221
2002-09-08,1327.43,1348.98,1310.93,1328.86,7982142
2002-09-15,1334.64,1348.98,1327.43,1339.63,8070503
2002-09-22,1348.98,1351.86,1305.93,1307.37,8392574
2002-09-29,1291.57,1303.77,1219.81,1247.07,8239698
2002-10-06,1229.87,1269.31,1219.81,1246.36,7043794
2002-10-13,1227.01,1244.92,1219.81,1240.62,6389757
2002-10-20,1255.69,1266.45,1232.74,1257.14,4050790
2002-10-27,1257.14,1271.47,1230.57,1247.07,4768378
