Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
1999-04-11,172.417,173.324,163.383,167.009,13355953
1999-04-18,168.802,171.511,161.57,166.083,10536536
1999-04-25,170.595,171.511,164.299,167.009,3991496
1999-05-02,167.009,170.595,165.176,166.083,2519195
1999-05-09,167.895,173.324,166.083,169.698,3856342
1999-05-16,176.033,184.131,172.417,173.324,8853746
1999-05-23,174.21,174.21,157.965,168.802,5321998
1999-05-30,173.324,175.117,158.861,161.57,4268449
1999-06-06,160.674,168.802,158.861,163.383,2799478
1999-06-13,167.009,176.033,165.176,167.009,8739647
1999-06-20,171.511,184.131,168.802,177.836,9005519
1999-06-27,180.545,182.318,170.595,170.595,4425765
1999-07-04,171.511,179.629,170.595,177.836,4647328
1999-07-11,179.629,183.254,176.033,176.91,7269556
1999-07-18,180.545,222.967,179.629,203.106,34498832
1999-07-25,207.618,224.75,204.002,213.027,9343411
1999-08-01,213.027,214.839,192.259,198.574,4285067
1999-08-08,194.988,198.574,177.836,178.722,4558708
1999-08-15,185.077,186.84,176.91,178.722,3291354
1999-08-22,182.318,194.988,179.629,189.579,2583452
1999-08-29,194.072,230.189,189.579,205.815,12125162
1999-09-05,204.002,208.524,194.072,198.574,3776578
1999-09-12,198.574,204.002,192.259,195.884,5642159
1999-09-19,199.49,199.49,183.254,193.165,3553904
1999-09-26,193.165,204.002,183.254,185.077,3940538
1999-10-03,189.579,207.618,187.757,198.574,4009225
1999-10-10,203.106,216.642,195.884,207.618,5904714
1999-10-17,207.618,208.524,196.771,200.397,2090464
1999-10-24,198.574,204.002,194.072,199.49,3410997
1999-10-31,203.106,204.002,189.579,204.002,3489654
1999-11-07,201.303,203.106,192.259,194.072,1667272
1999-11-14,196.771,196.771,167.895,173.324,4781376
1999-11-21,177.836,189.579,162.477,176.033,4148808
1999-11-28,171.511,185.077,170.595,179.629,2362996
1999-12-05,178.722,182.318,174.21,174.21,2612254
1999-12-12,174.21,176.033,165.176,167.009,4637363
1999-12-19,167.009,167.009,152.517,152.517,3837507
1999-12-26,156.162,161.57,153.472,155.265,1216394
2000-01-02,155.265,157.068,139.926,141.729,1617425
2000-01-09,142.606,153.472,140.832,152.517,2203462
2000-01-16,157.068,167.895,148.95,167.895,4780274
2000-01-23,176.91,182.318,167.009,174.21,5806119
2000-01-30,170.595,176.91,157.965,157.965,3136254
2000-02-06,162.477,171.511,157.965,157.965,3556126
2000-02-13,159.787,166.083,155.265,162.477,2154721
2000-02-20,164.299,165.176,146.231,146.231,4357084
2000-02-27,146.231,147.137,142.606,143.502,3088617
2000-03-05,142.606,168.802,139.01,161.57,6262546
2000-03-12,160.674,167.009,157.965,164.299,5276579
2000-03-19,164.299,167.009,152.517,162.477,4441277
2000-03-26,162.477,164.299,159.787,160.674,4097852
2000-04-02,162.477,168.802,160.674,161.57,5067199
2000-04-09,161.57,175.117,161.57,167.895,4968601
2000-04-16,167.895,171.511,164.299,171.511,4357083
2000-04-23,157.965,169.698,139.01,139.01,7825683
2000-04-30,148.014,156.162,140.832,143.502,9771032
2000-05-07,144.438,149.837,142.606,148.014,3235959
2000-05-14,150.773,157.965,150.773,157.965,7934249
2000-05-21,157.965,160.674,156.162,160.674,4463429
2000-05-28,159.787,162.477,157.965,162.477,4430197
2000-06-04,162.477,162.477,157.068,158.861,3171704
2000-06-11,158.861,171.511,157.068,171.511,10608546
2000-06-18,172.417,176.033,163.383,170.595,7205303
2000-06-25,166.083,169.698,159.787,162.477,4682780
2000-07-02,162.477,176.033,160.674,175.117,5850432
2000-07-09,177.836,185.077,176.91,183.254,12774348
2000-07-16,184.131,185.954,175.117,178.722,6908405
2000-07-23,178.722,181.432,169.698,177.836,5046151
2000-07-30,176.91,176.91,163.383,163.383,4059073
2000-08-06,165.176,169.698,163.383,167.895,4143271
2000-08-13,167.895,175.117,164.299,172.417,5289870
2000-08-20,171.511,173.324,167.009,173.324,3140685
2000-08-27,170.595,175.117,165.176,175.117,5454940
2000-09-03,175.117,178.722,167.009,168.802,3032119
2000-09-10,169.698,171.511,167.009,169.698,3853020
2000-09-17,174.21,174.21,166.083,167.009,3166171
2000-09-24,165.176,168.802,161.57,168.802,2911364
2000-10-01,167.009,171.511,162.477,166.083,2888103
2000-10-08,162.477,163.383,158.861,161.57,2844898
2000-10-15,160.674,161.57,153.472,159.787,1805755
2000-10-22,156.162,159.787,150.773,155.265,2628871
2000-10-29,155.265,157.068,150.773,151.659,2761813
