Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2005-09-30,845.92,959.949,833.504,932.624,489154404
2005-10-31,950.007,969.877,910.512,942.558,288472888
2005-11-30,947.545,1088.88,945.052,1041.95,289495704
2005-12-31,1049.4,1314.7,1046.9,1252.61,348658966
2006-01-31,1327.16,1344.53,1106.29,1230.5,414368873
2006-02-28,1237.97,1260.06,1121.19,1187.52,258494757
2006-03-31,1150.26,1175.11,1055.86,1157.7,287619144
2006-04-30,1170.12,1229.75,1085.66,1095.6,265055049
2006-05-31,1093.12,1130.37,961.441,961.441,372639563
2006-06-30,998.727,1001.18,872.01,936.599,425993678
2006-07-31,934.107,998.727,914.243,993.735,300815812
2006-08-31,993.735,1053.35,976.354,1031,253623043
2006-09-30,1013.6,1033.48,906.788,944.036,247641581
2006-10-31,951.517,981.313,929.138,931.644,286354057
2006-11-30,934.107,934.107,842.195,916.728,406478293
2006-12-31,909.269,936.599,894.37,919.212,264776081
2007-01-31,956.46,961.441,894.37,901.811,263557644
2007-02-28,899.329,993.735,876.976,944.036,397750846
2007-03-31,929.138,934.107,859.584,891.89,334759128
2007-04-30,896.848,921.695,847.158,859.584,292388595
2007-05-31,852.128,891.89,844.671,874.484,255389715
2007-06-30,869.517,881.942,837.222,874.484,315148338
2007-07-31,867.036,919.212,822.317,829.771,297200760
2007-08-31,834.739,837.222,740.336,767.661,331565962
2007-09-30,770.15,780.083,694.371,734.125,304211052
2007-10-31,727.918,785.047,683.192,735.367,454727596
2007-11-30,732.88,745.306,660.83,689.408,366143651
2007-12-31,694.371,814.864,690.649,809.896,380685159
2008-01-31,809.896,809.896,623.57,654.631,493975015
2008-02-29,663.326,693.129,633.51,653.38,316906939
2008-03-31,633.51,638.473,495.38,621.084,479906485
2008-04-30,628.539,782.565,626.053,767.661,576947779
2008-05-31,772.632,829.771,724.182,765.174,397521402
2008-06-30,767.661,829.771,747.79,752.754,409770118
2008-07-31,752.754,824.804,730.4,822.317,299468940
2008-08-31,824.804,881.942,752.754,794.986,336006562
2008-09-30,785.047,799.958,724.182,744.055,383425118
2008-10-31,755.245,792.502,509.294,674.496,565750853
2008-11-30,755.245,790.02,639.718,670.776,356567742
2008-12-31,660.83,762.694,623.57,757.733,297170965
2009-01-31,770.15,775.115,598.732,604.937,306468361
2009-02-28,604.937,634.748,487.429,545.312,399713927
2009-03-31,510.534,576.366,472.276,536.618,429474688
2009-04-30,546.556,585.061,513.018,552.767,306037698
2009-05-31,557.734,612.396,541.588,571.402,233856454
2009-06-30,576.366,602.455,546.556,563.943,319157405
2009-07-31,568.919,582.575,510.534,551.517,356279918
2009-08-31,555.25,591.278,536.618,558.975,261578870
2009-09-30,555.25,561.462,510.534,534.139,263380962
2009-10-31,541.588,549.041,493.39,498.108,254677268
2009-11-30,491.903,504.32,466.307,480.222,203297496
2009-12-31,480.47,510.534,454.885,471.283,269110023
2010-01-31,477.741,515.498,474.758,491.156,265044977
2010-02-28,488.423,511.03,476.743,497.86,221548554
2010-03-31,498.858,564.449,480.222,561.21,331982957
2010-04-30,571.402,613.133,562.705,597.979,371984261
2010-05-31,588.547,590.035,509.043,521.466,287130889
2010-06-30,525.686,556.491,496.375,508.544,255573653
2010-07-31,498.361,523.948,488.177,514.018,256691848
2010-08-31,514.26,525.934,474.258,476.986,213238132
2010-09-30,479.229,503.826,474.758,485.934,236505893
2010-10-31,487.676,512.765,464.322,465.322,221087320
2010-11-30,465.564,536.618,459.107,508.046,270501129
2010-12-31,509.786,550.037,509.54,539.1,243635728
2011-01-31,546.556,557.734,522.456,527.673,207665669
2011-02-28,527.921,578.604,523.948,573.055,208483965
2011-03-31,577.584,585.89,441.684,534.047,333642297
2011-04-30,535.56,541.096,495.796,509.129,239874628
2011-05-31,517.186,542.858,504.094,542.608,192210054
2011-06-30,540.843,569.528,531.283,542.858,295140461
2011-07-31,548.894,575.83,548.393,552.416,205212324
2011-08-31,552.416,563.246,496.549,515.247,305433787
2011-09-30,522.134,574.478,515.247,558.9,294012450
2011-10-31,546.646,589.287,524.947,537.713,260086135
2011-11-30,532.861,557.882,522.134,543.081,196085079
