Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2005-03-31,2069.02,2075.3,2003.09,2037.63,7807271
2005-04-30,2025.07,2047.04,1824.13,1949.72,42192766
2005-05-31,1955.99,1962.27,1792.74,1802.15,25219776
2005-06-30,1795.87,1874.36,1733.08,1808.43,24914322
2005-07-31,1811.57,2084.72,1802.15,2069.02,32835322
2005-08-31,2081.58,2825.67,1977.97,2646.72,169472061
2005-09-30,2637.29,2800.55,2552.52,2703.23,53204823
2005-10-31,2671.83,2725.2,2411.24,2555.66,41955162
2005-11-30,2577.64,2690.68,2458.34,2665.55,35494175
2005-12-31,2696.95,3918.27,2631.02,3620,64509326
2006-01-31,3660.8,3720.47,2885.33,3331.16,47943420
2006-02-28,3271.5,3425.37,3020.33,3189.87,36287620
2006-03-31,3127.08,3626.27,3067.43,3613.73,31543757
2006-04-30,3626.27,3830.37,3337.43,3397.1,32137464
2006-05-31,3400.23,3444.2,3014.05,3073.71,28739610
2006-06-30,3073.71,3211.85,2772.29,2935.56,42139865
2006-07-31,2970.09,3095.69,2725.2,2929.29,30009491
2006-08-31,2897.9,3481.87,2869.63,3437.9,31507778
2006-09-30,3422.2,3522.67,3205.57,3481.87,33452567
2006-10-31,3532.1,3673.37,3393.93,3475.57,34380099
2006-11-30,3428.5,3494.43,3001.5,3205.57,36765678
2006-12-31,3233.82,3638.83,3183.6,3566.63,38476068
2007-01-31,3626.27,3654.53,2929.29,2992.08,61714753
2007-02-28,2988.94,3211.85,2866.49,3039.17,42726579
2007-03-31,2976.38,3067.43,2678.11,2872.77,58736682
2007-04-30,2875.91,2960.68,2546.25,2590.21,51751461
2007-05-31,2583.92,2973.23,2524.27,2960.68,39462499
2007-06-30,2944.97,2960.68,2668.69,2753.46,42311556
2007-07-31,2769.16,2819.4,2091,2119.26,56801439
2007-08-31,2094.14,2386.13,1996.81,2131.81,73039616
2007-09-30,2128.67,2194.6,1874.36,2081.58,44552568
2007-10-31,2109.84,2439.49,2012.51,2078.44,54122144
2007-11-30,2072.16,2401.82,1937.17,2291.94,52044849
2007-12-31,2291.94,2637.29,2285.66,2505.42,47961560
2008-01-31,2370.43,2734.62,2345.31,2470.89,70610331
2008-02-29,2382.99,2552.52,2335.89,2455.2,45590589
2008-03-31,2392.41,2806.83,2282.52,2759.74,66049012
2008-04-30,2728.34,3202.43,2712.65,3039.17,66735384
2008-05-31,3029.75,3152.2,2744.04,2863.35,49052483
2008-06-30,2894.75,3334.3,2766.02,3158.48,62383286
2008-07-31,3202.43,3858.6,2995.22,3802.1,49624808
2008-08-31,3798.97,4028.17,3211.85,3494.43,50752992
2008-09-30,3431.63,3767.57,3070.57,3312.32,59372448
2008-10-31,3375.1,3977.93,2433.22,3221.27,120520244
2008-11-30,3346.87,3463.03,2841.37,3437.9,68093827
2008-12-31,3375.1,4568.17,3073.71,4075.27,65046970
2009-01-31,4273.03,4354.67,3324.88,3623.13,61083144
2009-02-28,3638.83,3673.37,2850.79,3123.94,53095909
2009-03-31,3001.5,3792.7,2784.86,3506.97,66018751
2009-04-30,3566.63,3717.33,3108.24,3233.82,56889678
2009-05-31,3202.43,3544.67,3189.87,3544.67,39451986
2009-06-30,3503.83,4028.17,3478.7,3955.93,55316216
2009-07-31,3912,3990.47,3510.1,3858.6,41942418
2009-08-31,3824.07,3833.5,3318.6,3500.7,44387290
2009-09-30,3472.43,3594.87,3246.38,3566.63,46809828
2009-10-31,3601.17,5101.9,3579.2,4747.13,68332411
2009-11-30,4558.73,5660.77,4552.47,4922.97,57649949
2009-12-31,4872.73,5626.23,4712.6,5484.93,54195416
2010-01-31,5544.6,5544.6,4577.6,4715.73,65396368
2010-02-28,4769.1,4857.03,4342.13,4709.47,41109501
2010-03-31,4709.47,5331.1,4696.9,5101.9,58162115
2010-04-30,5155.27,5277.73,4436.3,4511.67,80164654
2010-05-31,4395.5,4439.47,3814.67,4018.73,69053483
2010-06-30,4037.57,4505.4,3883.73,4244.8,60819083
2010-07-31,4225.97,4342.13,3849.2,4059.57,49294848
2010-08-31,4078.4,4269.9,3635.7,3635.7,39625571
2010-09-30,3638.83,3858.6,3472.43,3692.23,53212795
2010-10-31,3711.07,3999.9,3252.67,3306.04,59009338
2010-11-30,3306.04,4382.93,3290.34,4156.87,58568209
2010-12-31,4175.73,4291.87,3981.07,4059.57,54939403
2011-01-31,4109.8,4156.87,3745.6,3751.87,58243650
2011-02-28,3789.53,4081.53,3723.6,4006.17,44668839
2011-03-31,3990.47,4053.27,2762.88,3268.36,95424994
2011-04-30,3287.2,4018.73,3280.92,3990.47,62432016
2011-05-31,4050.13,4084.67,3604.3,3717.33,43272504
2011-06-30,3755,4134.9,3707.9,4072.1,52378955
2011-07-31,4103.5,4408.07,3962.23,4295.03,35637202
2011-08-31,4357.83,4734.57,3977.93,4546.2,67522757
2011-09-30,4555.6,4618.4,4185.13,4392.37,52362402
2011-10-31,4392.37,4483.4,4081.53,4467.7,41648078
2011-11-30,4433.17,4464.57,3751.87,3868.03,42604569
2011-12-31,3915.13,4411.2,3886.87,4395.5,46103384
2012-01-31,4411.2,4772.23,4269.9,4756.53,40505289
2012-02-29,4734.57,5346.8,4687.47,5284,43382697
2012-03-31,5265.17,5921.37,5258.9,5921.37,53622088
2012-04-30,5930.77,6012.4,5390.77,5629.37,60963060
2012-05-31,5550.87,5648.2,5152.13,5491.23,44674226
2012-06-30,5491.23,5597.97,4753.4,4985.73,60211400
2012-07-31,5023.4,5130.17,4775.4,5070.53,38186900
2012-08-31,5039.13,5833.43,4935.5,5736.13,38106935
2012-09-30,5736.13,5915.07,5484.93,5698.43,39355493
2012-10-31,5689.03,5852.27,4963.77,5582.27,46698992
2012-11-30,5557.17,5902.5,5218.07,5877.4,29520574
