Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
1999-04-30,2059.6,2136.51,1794.67,1910.05,11917787
1999-05-31,2008.32,2051.05,1871.58,1922.86,6764520
1999-06-30,1884.39,2153.61,1871.58,2038.24,11446210
1999-07-31,2068.14,2145.05,1884.39,2085.22,14892252
1999-08-31,2080.96,2350.17,2072.42,2162.15,18458818
1999-09-30,2221.97,2307.43,2127.97,2307.43,10197681
1999-10-31,2294.61,2491.16,2170.7,2448.46,10525322
1999-11-30,2414.26,2414.26,1931.4,1931.4,11600674
1999-12-31,1986.96,2136.51,1632.3,1679.28,8662478
2000-01-31,1679.28,2051.05,1537.43,1709.21,12273504
2000-02-29,1777.59,2264.7,1717.77,2217.7,16774996
2000-03-31,2183.53,2375.81,1922.86,2311.67,14369200
2000-04-30,2307.43,3076.57,2243.34,2692.02,27379898
2000-05-31,2674.93,2820.2,1978.4,1982.68,11235597
2000-06-30,1965.58,2914.21,1965.58,2905.65,20442191
2000-07-31,2777.47,2862.92,2320.24,2333.09,18055113
2000-08-31,2388.61,2914.21,2333.09,2751.84,13110137
2000-09-30,2751.84,3059.49,2465.52,2914.21,22797656
2000-10-31,2700.54,3008.21,2666.36,2871.45,13951464
2000-11-30,2828.74,3256.05,2803.1,3247.51,16143116
2000-12-31,3204.77,3418.41,2862.92,3418.41,17995448
2001-01-31,3281.68,3290.24,2418.54,2521.08,27228948
2001-02-28,2499.72,2777.47,2461.27,2555.27,29833664
2001-03-31,2555.27,3050.93,2290.35,2666.36,35837598
2001-04-30,2751.84,2931.31,2572.36,2709.1,18434246
2001-05-31,2751.84,2751.84,2435.63,2512.54,18748998
2001-06-30,2538.17,2538.17,2239.06,2388.61,19128129
2001-07-31,2354.43,2452.71,2089.52,2239.06,24962404
2001-08-31,2213.41,2542.46,2153.61,2508.29,22825744
2001-09-30,2448.46,2469.82,2153.61,2469.82,18422533
2001-10-31,2469.82,2717.63,2418.54,2674.93,21654445
2001-11-30,2700.54,2743.26,2444.17,2580.9,22378748
2001-12-31,2598,2803.1,2478.36,2786.01,23876518
2002-01-31,2786.01,2931.31,2589.47,2598,27520312
2002-02-28,2640.71,2845.85,2461.27,2751.84,24206508
2002-03-31,2768.95,2922.74,2649.27,2692.02,30707745
2002-04-30,2734.72,2837.29,2674.93,2820.2,14846855
2002-05-31,2820.2,2956.92,2777.47,2871.45,20097707
2002-06-30,2845.85,2931.31,2542.46,2632.19,19795564
2002-07-31,2623.63,2734.72,2187.79,2465.52,22471886
2002-08-31,2465.52,2717.63,2435.63,2632.19,21957027
2002-09-30,2615.09,2640.71,2354.43,2401.44,18237428
2002-10-31,2371.53,2465.52,2204.87,2260.43,21130108
2002-11-30,2264.7,2478.36,2076.68,2157.88,21195409
2002-12-31,2153.61,2290.35,2132.24,2277.53,18220342
2003-01-31,2307.43,2333.09,2021.15,2042.52,14415878
2003-02-28,2008.32,2102.34,1897.21,1965.58,19153640
2003-03-31,1939.97,2021.15,1820.3,1867.31,19930248
2003-04-30,1845.95,1948.49,1764.77,1798.93,14784134
2003-05-31,1777.59,2170.7,1743.4,2119.41,24049820
2003-06-30,2123.69,2260.43,2042.52,2110.88,23452592
2003-07-31,2102.34,2196.34,1914.33,2025.42,34587200
2003-08-31,2004.06,2093.78,1854.5,2085.22,17417856
2003-09-30,2102.34,2418.54,2055.33,2230.52,27200873
2003-10-31,2230.52,2397.16,2102.34,2204.87,18105084
2003-11-30,2251.87,2474.07,2213.41,2371.53,18101698
2003-12-31,2375.81,2555.27,2345.9,2469.82,18253214
2004-01-31,2521.08,2559.54,2290.35,2384.34,19483152
2004-02-29,2397.16,2533.9,2290.35,2533.9,20666268
2004-03-31,2529.62,2533.9,2337.35,2410,25843510
2004-04-30,2422.82,2482.62,2350.17,2410,17180677
2004-05-31,2414.26,2478.36,2251.87,2452.71,19471093
2004-06-30,2469.82,2854.41,2457,2683.47,28087117
2004-07-31,2709.1,2837.29,2649.27,2794.54,21739736
2004-08-31,2760.38,2768.95,2559.54,2666.36,15997673
2004-09-30,2657.81,2751.84,2563.82,2563.82,16093152
2004-10-31,2623.63,2811.64,2563.82,2606.53,16172261
2004-11-30,2606.53,2743.26,2542.46,2623.63,20103658
2004-12-31,2589.47,2880,2572.36,2880,17781424
2005-01-31,2888.57,2965.48,2700.54,2871.45,17859592
2005-02-28,2862.92,3102.23,2837.29,3016.74,19250292
2005-03-31,3033.85,3444.07,2991.12,3110.77,30285339
2005-04-30,3042.39,3204.77,2914.21,2991.12,18161022
2005-05-31,2965.48,3204.77,2922.74,3144.95,12152276
2005-06-30,3144.95,3204.77,3042.39,3187.68,15799921
2005-07-31,3196.23,3341.51,3196.23,3273.14,17212502
2005-08-31,3281.68,3674.78,3213.31,3580.79,26836598
2005-09-30,3597.89,4247.4,3589.34,4144.83,25659331
2005-10-31,4179.02,4375.59,3674.78,3879.92,30978864
2005-11-30,3965.36,4102.1,3777.36,3939.74,24461825
2005-12-31,3948.27,4392.66,3939.74,4230.29,28324298
2006-01-31,4273.03,4631.97,4008.11,4281.57,24883651
2006-02-28,4281.57,4828.51,4153.39,4623.42,33451712
2006-03-31,4537.96,4666.14,4367.03,4384.13,28859760
2006-04-30,4409.77,4768.7,4392.66,4452.5,22843873
2006-05-31,4452.5,4563.59,4255.92,4349.94,23225591
2006-06-30,4384.13,4512.3,3991,4401.21,31304642
2006-07-31,4367.03,4683.24,4290.14,4520.85,23632662
2006-08-31,4537.96,4862.71,4512.3,4777.25,20450153
2006-09-30,4743.05,4879.79,4546.5,4879.79,20681238
2006-10-31,4922.53,5452.37,4879.79,5119.08,31623717
2006-11-30,5084.89,5375.46,5025.07,5281.46,24196198
2006-12-31,5298.55,5648.95,5110.54,5589.11,20705112
2007-01-31,5623.29,5700.2,5255.83,5290,23151275
2007-02-28,5332.74,5537.83,5119.08,5153.28,28305232
2007-03-31,5161.82,5213.1,4725.95,4828.51,45185905
2007-04-30,4802.88,5084.89,4768.7,4871.24,27272004
2007-05-31,4854.15,5324.19,4674.68,4837.08,40210042
2007-06-30,4811.41,4845.63,4495.23,4597.76,31975941
2007-07-31,4606.31,4734.5,4255.92,4298.66,23567140
2007-08-31,4298.66,4418.32,4042.27,4119.2,35208068
2007-09-30,4110.65,4674.68,4093.55,4640.51,26997619
2007-10-31,4640.51,4700.33,4085.01,4119.2,28516098
2007-11-30,4187.57,4324.31,3931.18,4187.57,29145149
2007-12-31,4187.57,4204.65,3717.54,3760.27,26541152
2008-01-31,3717.54,3956.82,3520.99,3743.18,35482937
2008-02-29,3785.89,3803,3162.04,3230.4,37350594
