Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2005-03-31,101.84,118.93,96.37,108.47,26451214
2005-04-30,114.63,156.87,113.59,154.21,85864041
2005-05-31,153.79,194.19,140.06,163.02,126135822
2005-06-30,163.02,170.2,143.54,164.04,154259734
2005-07-31,162.2,166.71,149.9,153.79,63519008
2005-08-31,150.93,152.97,121.59,142.3,82738078
2005-09-30,141.08,150.51,133.71,137.8,43580624
2005-10-31,141.89,215.3,139.85,203.84,85347111
2005-11-30,200.95,217.37,187.83,191.93,52685413
2005-12-31,191.53,281.75,191.53,274.36,122173508
2006-01-31,273.14,314.97,209.58,253.45,133172892
2006-02-28,250.16,269.44,172.66,214.49,86405349
2006-03-31,202.19,266.99,194.79,259.61,77688251
2006-04-30,262.07,270.66,205.88,212.03,77073783
2006-05-31,212.84,218.99,167.32,168.16,64835713
2006-06-30,172.25,225.97,150.51,203.42,69731915
2006-07-31,205.46,216.13,155.83,173.48,54231324
2006-08-31,173.48,198.08,168.16,177.58,49444851
2006-09-30,177.17,182.92,144.78,162,51129745
2006-10-31,162.41,174.29,134.51,169.78,53875336
2006-11-30,168.55,169.38,134.11,158.3,37133614
2006-12-31,156.25,168.97,145.17,156.25,37294557
2007-01-31,158.3,188.66,150.93,182.5,53604676
2007-02-28,180.45,192.34,163.22,171.43,41242237
2007-03-31,172.66,180.86,144.78,155.03,68229898
2007-04-30,156.25,162.81,145.58,161.18,60466194
2007-05-31,160.36,163.64,135.33,148.05,45901929
2007-06-30,147.24,154.62,141.49,145.17,31961883
2007-07-31,146.82,149.7,135.75,149.28,30940215
2007-08-31,149.7,157.89,124.26,132.46,36467953
2007-09-30,134.11,134.51,103.34,124.26,20964929
2007-10-31,125.08,190.7,125.08,189.07,69146710
2007-11-30,188.66,198.91,143.54,170.61,43943939
2007-12-31,166.5,179.22,140.66,148.46,25690446
2008-01-31,143.12,187.42,129.59,174.29,60027285
2008-02-29,174.71,187.42,155.03,183.32,41410492
2008-03-31,181.27,187.42,143.96,166.92,34883026
2008-04-30,165.7,182.09,162.81,172.66,30284300
2008-05-31,173.88,173.88,161.18,164.04,29618624
2008-06-30,163.22,169.78,155.03,167.32,25039407
2008-07-31,166.5,177.17,158.72,173.07,28904185
2008-08-31,173.07,175.95,152.16,165.28,24266456
2008-09-30,164.04,167.74,130.42,140.66,28214136
2008-10-31,140.26,140.26,85.304,134.11,76422744
2008-11-30,141.49,149.7,118.97,127.95,36126586
2008-12-31,129.19,143.12,120.78,125.08,22737607
2009-01-31,128.78,149.7,102.7,136.16,58942227
2009-02-28,136.57,155.42,127.54,133.29,56406333
2009-03-31,132.46,135.75,93.752,108.31,98711712
2009-04-30,109.13,137.39,107.36,131.65,63343447
2009-05-31,127.54,138.21,116.26,136.57,42590651
2009-06-30,137.39,139.44,121.92,125.08,51319940
2009-07-31,124.26,145.17,123.04,137.8,50325098
2009-08-31,139.44,139.44,122.96,123.86,45438639
2009-09-30,123.04,129.19,120.95,129.19,32354464
2009-10-31,127.54,137.39,124.26,127.95,42261473
2009-11-30,126.32,134.11,106.09,117.53,45477663
2009-12-31,117.29,126.32,114.87,115.65,44199958
2010-01-31,115.65,125.9,113.19,122.75,36394810
2010-02-28,122.66,136.99,121.43,135.33,36921483
2010-03-31,134.51,142.51,126.72,131.24,46811439
2010-04-30,131.02,153.79,129.19,140.06,37011705
2010-05-31,137.18,144.37,127.54,143.54,29287019
2010-06-30,143.54,151.33,139.85,146.41,21733014
2010-07-31,144.37,166.5,142.3,160.36,36058305
2010-08-31,159.94,165.49,148.05,156.25,32125248
2010-09-30,156.04,163.22,148.87,151.55,19301972
2010-10-31,153.38,154.41,143.54,150.93,21637923
2010-11-30,149.28,174.91,146.01,173.07,23617846
2010-12-31,173.07,182.3,163.64,167.32,27777681
2011-01-31,168.97,180.25,166.71,178.8,21072215
2011-02-28,178.41,184.14,170.4,177.58,23698322
2011-03-31,179.22,211.2,176.54,207.11,62421746
2011-04-30,205.06,218.59,197.87,216.13,24217691
2011-05-31,218.17,239.51,210.8,232.12,26143986
2011-06-30,233.36,257.97,222.69,239.91,45926300
2011-07-31,241.15,300.2,231.31,285.84,46301821
2011-08-31,285.03,298.56,248.94,283.8,56145437
2011-09-30,283.8,323.16,262.88,316.61,61370814
2011-10-31,311.69,315.38,283.8,292.82,33928421
2011-11-30,293.23,321.95,288.71,311.28,32472730
2011-12-31,311.69,311.69,257.97,284.61,46317664
2012-01-31,291.58,293.23,239.02,270.27,44900990
2012-02-29,272.73,280.11,244.58,248.12,43244130
2012-03-31,247.7,253.45,232.44,246.07,55582179
2012-04-30,249.35,309.63,246.47,305.95,49860588
2012-05-31,310.04,314.97,276.41,285.84,36877591
2012-06-30,282.15,314.16,272.32,312.5,36203387
2012-07-31,314.15,335.47,304.72,334.66,30572031
2012-08-31,335.88,370.33,326.86,339.99,61020913
2012-09-30,342.03,364.91,320.7,364.91,38234540
2012-10-31,366.4,398.38,346.96,377.47,74766295
2012-11-30,387.31,392.48,351.13,373.78,68175031
